Context,Collocate
Years 1818-1822: A Communication of a singular fact in Natural History.' By the,singular
"Years 1818-1822: opportunity of observing a singular fact in Natural History, which you",singular
Years 1818-1822: darker tint. Both A singular fact in natural history. 21 are,singular
Years 1818-1822: itself. It is a curious fact in the rupture of amorphous,curious
"Years 1818-1822: as possible, re- specting a fact s0 curious and important in.",curious
"Years 1818-1822: * 175 to the general fact which I have stated above,",stated
Years 1818-1822: light. I have stated the fact of the scorching power of,stated
"Years 1818-1822: waters of the ocean. The fact however may be, - and",however
Years 1818-1822: to be quite a new fact in the history of chemistry,new
Years 1818-1822: reason for laying this new fact before the Society ; but,new
Years 1818-1822: ; but though the general fact which each of us discovered,general
Years 1818-1822: be considered as a general fact when drawn from such a,general
"Years 1818-1822: * 175 to the general fact which I have stated above,",general
