Context,Collocate
Years 1874-1878: would be an important additional fact pointing in the same direction.,additional
Years 1874-1878: much strengthened by the additional fact that at whatever point in,additional
"Years 1874-1878: of the bell. The additional fact to be met, viz. the",additional
Years 1874-1878: the opposite hemisphere. The important fact noted in Exp. VII. is,noted
"Years 1874-1878: the same time, however, the fact is again noted that tactile",noted
"Years 1874-1878: covered with scum. 'The salient fact here to be noted is,",noted
"Years 1874-1878: interesting results, has noticed the fact that great disturbances occurred frequently",interesting
"Years 1874-1878: capable*®, 2 (2) Another interesting fact brought out by this form",interesting
Years 1874-1878: I may mention an interesting fact which is probably connected with,interesting
"Years 1874-1878: of the bell. This interesting fact is rendered apparent, first, by",interesting
Years 1874-1878: rendered particularly interesting from the fact that in the case of,interesting
"Years 1874-1878: of Peripatus, the most remarkable fact is the wide divarication of",remarkable
Years 1874-1878: of the ventral nerve-cords. The fact was considered remarkable and dwelt,remarkable
Years 1874-1878: is doubly remarkable now. The fact shuts off at once all,remarkable
Years 1874-1878: the more remarkable from the fact that the epithelial cells in,remarkable
Years 1874-1878: is quite as remarkable a fact in the case of Medus,remarkable
Years 1874-1878: * Sitzungs- berichte.” A remarkable fact is that the parasites are,remarkable
"Years 1874-1878: midst, it is a remarkable fact that typhoid fever and diphtheria",remarkable
Years 1874-1878: covered. It is a remarkable fact that the corallum of Millepora,remarkable
Years 1874-1878: been noticed as a remarkable fact that whilst the Oolitic ferns,remarkable
Years 1874-1878: pl. 10. $ This remarkable fact indicates that the fossil fronds,remarkable
"Years 1874-1878: note) called attention to the fact that some species of SphenophyTlum,",attention
Years 1874-1878: merely call attention to the fact that in no case have,attention
Years 1874-1878: also draws attention to the fact of © the symmetrical urrangement,attention
Years 1874-1878: would call attention to the fact that the cells forming the,attention
Years 1874-1878: attention (oc. cit.) to the fact that whilst in our fossil,attention
Years 1874-1878: drew my attention to the fact that the S central zooid,attention
Years 1874-1878: the infusions apparently intact. In fact it required some attention to,attention
Years 1874-1878: must draw attention to a fact which will presently be proved,attention
"Years 1874-1878: this statement I overlooked the fact that, in order to put",statement
"Years 1874-1878: life. The statement of this fact before the Royal Society, by",statement
Years 1874-1878: have to account for the fact that the enfeeblement of the,account
Years 1874-1878: difficult to account for the fact that equally severe mutilation of,account
Years 1874-1878: can only account for this fact by supposing that the endurance,account
Years 1874-1878: frame to account for the fact of its occurrence is that,account
"Years 1874-1878: deeper interest attaches to the fact that while one family type,",interest
"Years 1874-1878: have no interest once the fact has been announced, and I",interest
Years 1874-1878: interest was enhanced by the fact that vanadium possesses an atomic,interest
Years 1874-1878: very great interest in the fact that it purports to describe,interest
"Years 1874-1878: gun was proved by the fact that thus far the howitzer,",proved
Years 1874-1878: is definitely proved by the fact that the light smoke from,proved
Years 1874-1878: is amply proved by the fact that when a block of,proved
"Years 1874-1878: life, was proved by the fact that exposed tubes containing the",proved
"Years 1874-1878: was 5 proved by the fact that, on the 30th of",proved
Years 1874-1878: must draw attention to a fact which will presently be proved,proved
"Years 1874-1878: adyanced, is proved by the fact of members of this genus",proved
"Years 1874-1878: Sphenopteris. It is an important fact in reference to this question,",important
Years 1874-1878: would be an important additional fact pointing in the same direction.,important
Years 1874-1878: the opposite hemisphere. The important fact noted in Exp. VII. is,important
Years 1874-1878: normal aspect. The most important fact demonstrated by this experiment is,important
"Years 1874-1878: mesoblastic corpuscles, The most important fact shown by these two drawings",important
Years 1874-1878: to the following very important fact :—The swm of the contractions,important
Years 1874-1878: removal is also an important fact bearing upon another branch of,important
"Years 1874-1878: It is important that this fact should be correctly understood, since",important
Years 1874-1878: years ago I mentioned this fact in the presence of Sir,mentioned
"Years 1874-1878: I have already mentioned this fact in my first paper (58,",mentioned
Years 1874-1878: 5 not haye mentioned the fact if he had seen them,mentioned
"Years 1874-1878: in this impression by a fact mentioned by ARaGo, viz. that",mentioned
"Years 1874-1878: I have already mentioned this fact in my first paper (58,",mentioned
Years 1874-1878: I have already mentioned the fact that these vascular bundles are,mentioned
Years 1874-1878: $. yol. xxv.) Indeed tho fact last mentioned in the text,mentioned
Years 1874-1878: was probably due to the fact that albuminoid matter is more,due
Years 1874-1878: have been due to the fact that T did not give,due
"Years 1874-1878: the interpolation due to the fact that while «/, the mean",due
Years 1874-1878: without doubt due to the fact that with the R. L.,due
Years 1874-1878: in part due to the fact that the coal finds its,due
"Years 1874-1878: part be due to the fact that, unfortunately, in Series I.",due
Years 1874-1878: and partly due to the fact that the epithelium covering the,due
Years 1874-1878: certainly not due to the fact of its having settled into,due
"Years 1874-1878: logical accidents, due to the fact that a 8mall portion near",due
Years 1874-1878: is probably due to the fact that crushing the crystals facilitates,due
Years 1874-1878: which are due to the fact that the central line has,due
Years 1874-1878: generate life due to the fact that the nutritive power of,due
"Years 1874-1878: was plainly due to the fact that, & their infusions had",due
Years 1874-1878: possibly be due to the fact of the polypite mecting with,due
Years 1874-1878: is doubtless due to the fact of all the marginal ganglia,due
"Years 1874-1878: brought out very clearly a fact which T had prevyiously suspected,",brought
"Years 1874-1878: capable*®, 2 (2) Another interesting fact brought out by this form",brought
Years 1874-1878: for symmetry ; but in fact I do not think any,think
Years 1874-1878: which attends their use. Another fact which I do not think,think
"Years 1874-1878: to illustrate this point. The fact in question is, that the",question
"Years 1874-1878: case in other words, the fact in question shows that after",question
"Years 1874-1878: impressions to the polypitef., The fact in question also proves that",question
"Years 1874-1878: remained passive, To make the fact in question quite clear T",question
"Years 1874-1878: constant, we may ascertain another fact of hi importance, viz. the",another
Years 1874-1878: which attends their use. Another fact which I do not think,another
"Years 1874-1878: have now to detail another fact of a very puzzling nature,",another
Years 1874-1878: removal is also an important fact bearing upon another branch of,another
"Years 1874-1878: capable*®, 2 (2) Another interesting fact brought out by this form",another
"Years 1874-1878: hippocampus, is shown by the fact that a certain degree of",shown
"Years 1874-1878: mesoblastic corpuscles, The most important fact shown by these two drawings",shown
"Years 1874-1878: MaxwerL has shown the singular fact that, although it depends on",shown
Years 1874-1878: 80 is shown by the fact that these cups or hollows,shown
Years 1874-1878: exponential terms. But the latter fact was more clearly shown by,shown
Years 1874-1878: central parts of each cluster—a fact als shown by fig. 13.,shown
"Years 1874-1878: exhaustion, as shown by the fact that even a quarter of",shown
"Years 1874-1878: contraction is shown by the fact that, while a spasm is",shown
"Years 1874-1878: increased, as shown by the fact that even a gentle touch",shown
Years 1874-1878: was probably due to the fact that albuminoid matter is more,matter
"Years 1874-1878: case, as a matter of fact it is not 80. Even",matter
Years 1874-1878: principle already referred to. In fact the only practical limit to,already
