Context,Collocate
Years 1844-1853: the first in which the fact of the penetration of spermatozoa,penetration
Years 1844-1853: : quite assured of the fact of penetration as connected with,penetration
Years 1844-1853: granules. The importance of this fact of actual penetration by the,penetration
Years 1844-1853: were s0 decisive of the fact of penetration by the spermatozoa,penetration
Years 1844-1853: the proper explanation of the fact of penetration by this body.,penetration
"Years 1844-1853: had promised to show the fact of penetration to a friend,",penetration
Years 1844-1853: is increased. The now ascertained fact of almost instantaneous Sz penetration,penetration
"Years 1844-1853: arrive at certainty regarding that fact is im- portant, not only",certainty
Years 1844-1853: to a certainty by the fact that the spermatozoa are not,certainty
"Years 1844-1853: in self-correction, the certainty of fact now take the place of",certainty
"Years 1844-1853: external. It is a curious fact connected with polarization by inflexion,",curious
Years 1844-1853: and I noticed a curious fact which I first remarked in,curious
Years 1844-1853: substance. How is this curious fact to be explained? In the,curious
"Years 1844-1853: am acquainted, is the curious fact which was observed by Mr.",curious
Years 1844-1853: and Az+BB+Cy; and from this fact a number of curious symbolical,curious
"Years 1844-1853: detail nor supported by any fact of development, but is rather",supported
"Years 1844-1853: besides being supported by the fact just stated, perfectly accords with",supported
Years 1844-1853: is further supported by the fact which I have seen in,supported
"Years 1844-1853: Set B (p. 190). ""This fact is supported by another, equally",supported
"Years 1844-1853: air-canals, and, moreover, by the fact that they are not supported",supported
Years 1844-1853: before we can establish the fact of induced con- tractions not,establish
Years 1844-1853: sufficient weight to establish the fact and direc- tion of the,establish
Years 1844-1853: an endeavour to establish the fact of a distinet law of,establish
"Years 1844-1853: of this memoir, explain this fact sufficiently clearly. Comparing, however, the",explain
Years 1844-1853: are we to explain the fact that the in- duced contraction,explain
Years 1844-1853: of this fluid explain the fact of the suppressed or rudimentary,explain
Years 1844-1853: zoological features. 'Ihey explain the fact of the diminished bulk and,explain
"Years 1844-1853: There is also an interesting fact concerning Ds Motrvrs, which is",interesting
"Years 1844-1853: There was one exceedingly interesting fact in this experiment,—it was that",interesting
"Years 1844-1853: totally unacquainted with the interesting fact announced in this paper, that",interesting
Years 1844-1853: attentive to note this interesting fact ; it may avail some,interesting
Years 1844-1853: daily disturbances ;' but the fact is interesting as evidencing a,interesting
Years 1844-1853: It is a very interesting fact that Professor Mi'LLEs has found,interesting
Years 1844-1853: result. I only mention the fact in this place to facilitate,mention
"Years 1844-1853: interest- ing to mention a fact which I have since observed,",mention
Years 1844-1853: neither does he mention the fact that the granular cells with,mention
Years 1844-1853: The most im- portant additional fact which we derive from the,additional
Years 1844-1853: if simply stated as a fact a few years ago. By,stated
Years 1844-1853: mass most perfect ; a fact stated and referred to its,stated
Years 1844-1853: below the average. The same fact was stated in my previous,stated
Years 1844-1853: obscnres them. 1 Stated this fact many years ago®. Exp. 4.,stated
Years 1844-1853: or through them. Yet the fact of pene- tration was stated,stated
Years 1844-1853: sunk in its apex. This fact sufficiently proved to me that,proved
Years 1844-1853: is in circulation. 'This last fact may easily be proved by,proved
Years 1844-1853: be proved until the geometrical fact of the swifter motion of,proved
Years 1844-1853: is further proved by the fact that it is impossible to,proved
Years 1844-1853: most satisfactorily proved from the fact of the results being the,proved
Years 1844-1853: increase is proved by the fact that many of the patients,proved
Years 1844-1853: in my former memoir*. In fact it is now proved that,proved
"Years 1844-1853: genine, is proved by the fact that far more rubian is",proved
Years 1844-1853: bases is proved by the fact above men- 3N2 456 MR.,proved
"Years 1844-1853: granulation of the surface, a fact which proved most distinetly that",proved
"Years 1844-1853: fluid, is proved by the fact that they become turgid when",proved
Years 1844-1853: preceding products of decomposition. This fact is sufficiently proved by the,proved
"Years 1844-1853: temperature, is proved by the fact that the extract, if concentrated,",proved
"Years 1844-1853: and I believe even important fact in its consequences, to obtain",important
"Years 1844-1853: This coincides with the important fact noted in the preceding register,",important
Years 1844-1853: singular and the most important fact in a theoretical point of,important
Years 1844-1853: the positive side. This important fact evi- dently proves that this,important
Years 1844-1853: repeating DoBEREINER's experiment. One important fact was observyed in this preliminary,important
Years 1844-1853: On this subject an important fact was ascertained during the large,important
"Years 1844-1853: be readily understood. Another important fact also to be remembered is,",important
Years 1844-1853: and the explanation of this fact involves similar phenomena ; thus—,explanation
Years 1844-1853: geometrical explanation of the analytical fact observed in this theory. that,explanation
Years 1844-1853: in course of development. This fact seemed to afford an explanation,explanation
Years 1844-1853: the proper explanation of the fact of penetration by this body.,explanation
Years 1844-1853: mo- tion with the ascertained fact that the centre of the,ascertained
Years 1844-1853: I ascertained afterwards that this fact had already been mentioned by,ascertained
Years 1844-1853: On this subject an important fact was ascertained during the large,ascertained
Years 1844-1853: also in accordance with a fact long since ascertained by phy-,ascertained
Years 1844-1853: is increased. The now ascertained fact of almost instantaneous Sz penetration,ascertained
Years 1844-1853: mo- tion with the ascertained fact that the centre of the,ascertained
Years 1844-1853: I ascertained afterwards that this fact had already been mentioned by,ascertained
Years 1844-1853: On this subject an important fact was ascertained during the large,ascertained
Years 1844-1853: also in accordance with a fact long since ascertained by phy-,ascertained
Years 1844-1853: is increased. The now ascertained fact of almost instantaneous Sz penetration,ascertained
"Years 1844-1853: was en- shrined, is a fact not less remarkable than the",remarkable
"Years 1844-1853: a question s0 remarkable a fact in Physical Geography, —to fix",remarkable
Years 1844-1853: of temperature. But the remarkable fact above quoted from Dr. Evwauvs's,remarkable
Years 1844-1853: the discovery of the remarkable fact that * equal volumes of,remarkable
Years 1844-1853: years: a very remarkable 2 fact is exhibited by these hourly,remarkable
"Years 1844-1853: susceptible of impregnation. A remarkable fact which I noticed, at a",remarkable
"Years 1844-1853: vessels there is one remarkable fact to be stated, namely, that",remarkable
"Years 1844-1853: overlook the still more remarkable fact which they manifest, of a",remarkable
Years 1844-1853: mo- tion with the ascertained fact that the centre of the,ascertained
Years 1844-1853: I ascertained afterwards that this fact had already been mentioned by,ascertained
Years 1844-1853: On this subject an important fact was ascertained during the large,ascertained
Years 1844-1853: also in accordance with a fact long since ascertained by phy-,ascertained
Years 1844-1853: is increased. The now ascertained fact of almost instantaneous Sz penetration,ascertained
Years 1844-1853: mo- tion with the ascertained fact that the centre of the,ascertained
Years 1844-1853: I ascertained afterwards that this fact had already been mentioned by,ascertained
Years 1844-1853: On this subject an important fact was ascertained during the large,ascertained
Years 1844-1853: also in accordance with a fact long since ascertained by phy-,ascertained
Years 1844-1853: is increased. The now ascertained fact of almost instantaneous Sz penetration,ascertained
"Years 1844-1853: in England to a physiological fact discovered by myself, and described",discovered
Years 1844-1853: ; nor indeed has any fact been discovered which places such,discovered
"Years 1844-1853: of a most im- portant fact discovered by RaxkxixNg and CLavus1vs,",discovered
Years 1844-1853: sunk in its apex. This fact sufficiently proved to me that,sufficiently
"Years 1844-1853: of this memoir, explain this fact sufficiently clearly. Comparing, however, the",sufficiently
Years 1844-1853: the principle having been in fact sufficiently established by the formation,sufficiently
Years 1844-1853: preceding products of decomposition. This fact is sufficiently proved by the,sufficiently
"Years 1844-1853: 78. These facts, and the fact already pointed out by Mr.",pointed
Years 1844-1853: Snarrgy has pointed out the fact that two distinet processes are,pointed
Years 1844-1853: has already pointed out the fact that the ossified centrum of,pointed
Years 1844-1853: and oxide of ethyl (ether)—a fact which was pointed out long,pointed
Years 1844-1853: we first pointed out the fact of the blood being returned,pointed
"Years 1844-1853: opinion is founded on the fact pointed out by him,— and",pointed
Years 1844-1853: been pointed ont; and the fact of the larger apertures in,pointed
"Years 1844-1853: The importance, however, of the fact of induced contractions thus always",induced
"Years 1844-1853: of investigations into the fundamental fact of the induced contractions, I",induced
Years 1844-1853: my numerous experiments : the fact of induced contractions is certainly,induced
Years 1844-1853: the observer's left-hand (2199.). In fact the induced rotation will be,induced
Years 1844-1853: before we can establish the fact of induced con- tractions not,induced
"Years 1844-1853: in its minute details, the fact of induced contraction, in order",induced
Years 1844-1853: S1Mox only in the general fact of the existence of these,existence
Years 1844-1853: resolution into pancreatic juice. The fact of the existence of hepatic,existence
Years 1844-1853: latter is very thin. This fact prepared me for the existence,existence
"Years 1844-1853: of this kind, from the fact of the existence of this",existence
Years 1844-1853: of having independently determined the fact of the existence of *a,existence
Years 1844-1853: prove its presence in the fact of the existence of two,existence
Years 1844-1853: more or less fecundated. The fact of the existence of a,existence
"Years 1844-1853: in full accordance with the fact of the existence of, and",existence
Years 1844-1853: of the proper current. This fact attracted my attention in the,attention
Years 1844-1853: many as twenty. The first fact which strikes our attention in,attention
"Years 1844-1853: here call attention to a fact 80mewhat remarkable, which has always",attention
"Years 1844-1853: 78. These facts, and the fact already pointed out by Mr.",already
Years 1844-1853: I ascertained afterwards that this fact had already been mentioned by,already
Years 1844-1853: me to add any new fact of importance to those already,already
Years 1844-1853: has already pointed out the fact that the ossified centrum of,already
"Years 1844-1853: others. But apart from the fact already men- tioned, that, the",already
"Years 1844-1853: called, for distinction, as in fact it has been already called,",already
Years 1844-1853: The new substance belongs in fact to the class of the,new
Years 1844-1853: NEW CLASS OF SALTS. 485 fact the formula Cy+2HO correctly represents,new
"Years 1844-1853: CERTAIN ELEMENTS 1818, no new fact of the slightest importance has",new
Years 1844-1853: skilful interpretation of every new fact which was elaborated by the,new
Years 1844-1853: me to add any new fact of importance to those already,new
"Years 1844-1853: a new iodide*, which in fact resembles in its outward appearance",new
Years 1844-1853: see what light this new fact is capable of Ethrowing upon,new
"Years 1844-1853: closely, I perceived that the fact I have just mentioned was",mentioned
Years 1844-1853: be mentioned the ob- served fact that the definition of a,mentioned
Years 1844-1853: I ascertained afterwards that this fact had already been mentioned by,mentioned
Years 1844-1853: mixes and vitally assimilates. This fact may at present be mentioned,mentioned
Years 1844-1853: known ; and also the fact that at certain temperatures they,known
Years 1844-1853: ; and thus the known fact of the edge and the,known
Years 1844-1853: implanted in the alveolus; a fact doubtless connected with the similar,connected
"Years 1844-1853: external. It is a curious fact connected with polarization by inflexion,",connected
Years 1844-1853: : quite assured of the fact of penetration as connected with,connected
"Years 1844-1853: in England to a physiological fact discovered by myself, and described",described
Years 1844-1853: criterion of reyersibility (being in fact precisely analogous to those described,described
Years 1844-1853: resemblance is shown * The fact that October corresponds much more,shown
"Years 1844-1853: This is shown by the fact that, if the crystal be",shown
Years 1844-1853: This is shown by the fact that the particles of the,shown
