Context,Collocate
"Years 1808-1817: light, to which this curious fact must be ascribed,* The intensity",curious
"Years 1808-1817: us to explain the curious fact observed by MALvs, relative to",curious
"Years 1808-1817: fine analogy with the curious fact in magnetism, that two bars",curious
Years 1808-1817: in coasequence of the important fact lately ascertained by M. M.,important
Years 1808-1817: the knowledge of the important fact of the get of forty-six,important
"Years 1808-1817: to be a very important fact ; although perhaps, not connected",important
Years 1808-1817: in coasequence of the important fact lately ascertained by M. M.,ascertained
"Years 1808-1817: in a fluid state. This fact was ascertained in the skate,",ascertained
"Years 1808-1817: in the thoracic duct, This fact I ascertained at the Veterinary",ascertained
Years 1808-1817: appear to me that the fact deserved to be ascertained by,ascertained
"Years 1808-1817: he stated, that this new fact induced him to conceive that",new
Years 1808-1817: Besides the new and unexpected fact which was thus brought to,new
"Years 1808-1817: combinations resembles oxygen. This new fact will, I hope, do something",new
Years 1808-1817: any simple chemical attractions. The fact of its forming a substance,chemical
"Years 1808-1817: nitrogene. Mr. Kirwan observed the fact that when nitrous gas, and",observed
"Years 1808-1817: us to explain the curious fact observed by MALvs, relative to",observed
"Years 1808-1817: anomalous and S hitherto unexplained fact observed by the younger EvLe,",observed
Years 1808-1817: appear to me that the fact deserved to be ascertained by,appear
Years 1808-1817: other parts do not. This fact appears to be ascertained. by,appears
Years 1808-1817: on the Light P.S. A fact which appears to be somewhat,appears
Years 1808-1817: considered as merely announcing/the general fact of the combustibility of a,general
"Years 1808-1817: general Observalions. It is a fact worthy of notice, that phosphoric",general
"Years 1808-1817: may remark, is a general fact at sea, and one of",general
Years 1808-1817: so that it is in fact a general solution. Thus in,general
"Years 1808-1817: de- rived from clysters, a fact well ascertained, but which could",well
"Years 1808-1817: north and north-west, was a fact well understood ; and even",well
"Years 1808-1817: combined with them. The following fact seems to confirm this suspicion,",following
Years 1808-1817: it must nevertheless be in fact about 459 20'; for I,must
"Years 1808-1817: invalidated, we must admit the fact of the growing condition of",must
"Years 1808-1817: light, to which this curious fact must be ascribed,* The intensity",must
Years 1808-1817: soda are heavier ; this fact may be explained on either,may
Years 1808-1817: some one ingredient; may in fact be/limited by a new' order,may
Years 1808-1817: oxygene. May it not in fact be a pecutzar acidifying and,may
"Years 1808-1817: nebulous matter, or may in fact be such highly condensed nebulz.",may
"Years 1808-1817: permanency of the colour, This fact alone may be regarded as",may
Years 1808-1817: BanBAGE's essay towards may in fact be solved by the methods,may
"Years 1808-1817: may remark, is a general fact at sea, and one of",may
Years 1808-1817: soda are heavier ; this fact may be explained on either,may
Years 1808-1817: some one ingredient; may in fact be/limited by a new' order,may
Years 1808-1817: oxygene. May it not in fact be a pecutzar acidifying and,may
"Years 1808-1817: nebulous matter, or may in fact be such highly condensed nebulz.",may
"Years 1808-1817: permanency of the colour, This fact alone may be regarded as",may
Years 1808-1817: BanBAGE's essay towards may in fact be solved by the methods,may
"Years 1808-1817: may remark, is a general fact at sea, and one of",may
Years 1808-1817: soda are heavier ; this fact may be explained on either,may
Years 1808-1817: some one ingredient; may in fact be/limited by a new' order,may
Years 1808-1817: oxygene. May it not in fact be a pecutzar acidifying and,may
"Years 1808-1817: nebulous matter, or may in fact be such highly condensed nebulz.",may
"Years 1808-1817: permanency of the colour, This fact alone may be regarded as",may
Years 1808-1817: BanBAGE's essay towards may in fact be solved by the methods,may
"Years 1808-1817: may remark, is a general fact at sea, and one of",may
Years 1808-1817: soda are heavier ; this fact may be explained on either,may
Years 1808-1817: some one ingredient; may in fact be/limited by a new' order,may
Years 1808-1817: oxygene. May it not in fact be a pecutzar acidifying and,may
"Years 1808-1817: nebulous matter, or may in fact be such highly condensed nebulz.",may
"Years 1808-1817: permanency of the colour, This fact alone may be regarded as",may
Years 1808-1817: BanBAGE's essay towards may in fact be solved by the methods,may
"Years 1808-1817: may remark, is a general fact at sea, and one of",may
