Context,Collocate
Years 1868-1877: partly accounted for by the fact that during an aggregate of,accounted
"Years 1868-1877: wholly) accounted for by the fact that fluoride of silver, even",accounted
Years 1868-1877: partly accounted for by the fact that the days of observations,accounted
"Years 1868-1877: the other metals mentioned, a fact probably to be accounted for",accounted
Years 1868-1877: doubtless accounted for by the fact that nearly every one of,accounted
Years 1868-1877: is accounted for by the fact that in the latter the,accounted
"Years 1868-1877: easily accounted for by the fact that, from this date for",accounted
Years 1868-1877: be accounted for by the fact that the journal in which,accounted
Years 1868-1877: the stale water; and the fact is presumably to be accounted,accounted
Years 1868-1877: 127. $ This important anatomical fact was discovered independently by ScurGpER,anatomical
Years 1868-1877: of the face. The anatomical fact which the change of line,anatomical
"Years 1868-1877: those of special sense, a fact apparently indicating their close anatomical",anatomical
Years 1868-1877: fractured part established the interesting fact that the lower part of,established
Years 1868-1877: LA IvE established the important fact that ozone is produced by,established
Years 1868-1877: man. Well established as this fact now is from other independent,established
"Years 1868-1877: old one or not, the fact has been clearly established that",established
Years 1868-1877: I may illustrate from a fact established in the preceding contributions.,established
Years 1868-1877: has been assumed as a fact established by the researches of,established
Years 1868-1877: amyl. It is a curious fact that when carbonic oxide acts,curious
Years 1868-1877: an explanation of the curious fact that the specimens of each,curious
Years 1868-1877: a curious illustration of tho fact that this pith was fistular,curious
"Years 1868-1877: it is a further curious fact that no vacant spaces exist,",curious
Years 1868-1877: would only add the curious fact that very frequently one or,curious
Years 1868-1877: cord. Tt is an interesting fact that the hypoglossal nerve has,interesting
Years 1868-1877: fractured part established the interesting fact that the lower part of,interesting
"Years 1868-1877: interesting results, has noticed the fact that great disturbances occurred frequently",interesting
"Years 1868-1877: capable*®, 2 (2) Another interesting fact brought out by this form",interesting
Years 1868-1877: I may mention an interesting fact which is probably connected with,interesting
"Years 1868-1877: of the bell. This interesting fact is rendered apparent, first, by",interesting
Years 1868-1877: rendered particularly interesting from the fact that in the case of,interesting
"Years 1868-1877: with great force, that the fact of additional pressure being always",additional
Years 1868-1877: the finest effects. One additional fact will illustrate a class of,additional
"Years 1868-1877: vaporous solutions, to the additional fact that porous bodies, whether catharized",additional
Years 1868-1877: would be an important additional fact pointing in the same direction.,additional
Years 1868-1877: much strengthened by the additional fact that at whatever point in,additional
"Years 1868-1877: of the bell. The additional fact to be met, viz. the",additional
Years 1868-1877: we may infer from the fact that at present merchant steam-ships,infer
Years 1868-1877: can only infer from this fact that at the particular moment,infer
Years 1868-1877: venture to infer from this fact that in a yertical column,infer
Years 1868-1877: I infer this from the fact that in the young twigs,infer
"Years 1868-1877: 267), © The most remarkable fact is, that the mixture of",remarkable
"Years 1868-1877: It is a rather remarkable fact that growing cinchona bark, which",remarkable
Years 1868-1877: 9. It is a remarkable fact that the rudiments of the,remarkable
"Years 1868-1877: since it is a remarkable fact that, while the foramino-basilar and",remarkable
Years 1868-1877: is a remarkable and important fact that this is not accompanied,remarkable
Years 1868-1877: their remarkable appearance is the fact that clusters of them have,remarkable
"Years 1868-1877: remarkable cireumstance appears in the fact that the two ligneous axes,",remarkable
Years 1868-1877: is remarkable ; and the fact scems to point to the,remarkable
Years 1868-1877: 53. Tt is a remarkable fact that the western coasts of,remarkable
"Years 1868-1877: of Peripatus, the most remarkable fact is the wide divarication of",remarkable
Years 1868-1877: of the ventral nerve-cords. The fact was considered remarkable and dwelt,remarkable
Years 1868-1877: is doubly remarkable now. The fact shuts off at once all,remarkable
Years 1868-1877: the more remarkable from the fact that the epithelial cells in,remarkable
Years 1868-1877: is quite as remarkable a fact in the case of Medus,remarkable
Years 1868-1877: * Sitzungs- berichte.” A remarkable fact is that the parasites are,remarkable
"Years 1868-1877: midst, it is a remarkable fact that typhoid fever and diphtheria",remarkable
Years 1868-1877: covered. It is a remarkable fact that the corallum of Millepora,remarkable
Years 1868-1877: been noticed as a remarkable fact that whilst the Oolitic ferns,remarkable
Years 1868-1877: pl. 10. $ This remarkable fact indicates that the fossil fronds,remarkable
Years 1868-1877: we take into account the fact that the section of each,account
Years 1868-1877: outside may account for the fact that the muscles for opening,account
Years 1868-1877: account of what does in fact take place in the case,account
Years 1868-1877: decrease (on account of the fact that the curve of loads,account
"Years 1868-1877: point, on account of the fact WEIGHT AND SUPPORT IN SHIPS.",account
"Years 1868-1877: interest, on account of the fact that they are entirely due",account
"Years 1868-1877: interest, on account of the fact that when the curve V",account
"Years 1868-1877: values, on account of the fact that n the * Minotaur",account
"Years 1868-1877: strength, on account of the fact that the changes of strain",account
"Years 1868-1877: choice, on account of the fact that such positions are never",account
"Years 1868-1877: done, on account of the fact that we are principally interested",account
Years 1868-1877: have to account for the fact that the enfeeblement of the,account
Years 1868-1877: difficult to account for the fact that equally severe mutilation of,account
Years 1868-1877: can only account for this fact by supposing that the endurance,account
Years 1868-1877: frame to account for the fact of its occurrence is that,account
"Years 1868-1877: it was therefore invisible, the fact being that the obseryer's attention",attention
"Years 1868-1877: They call attention to the fact that in all, or nearly",attention
Years 1868-1877: simply call attention to the fact that when aground and supported,attention
Years 1868-1877: I called attention to the fact that the foliar bundles originated,attention
"Years 1868-1877: referred, calls attention to the. fact that the metalloids show the",attention
Years 1868-1877: called my attention to the fact that a specimen similar to,attention
"Years 1868-1877: note) called attention to the fact that some species of SphenophyTlum,",attention
Years 1868-1877: merely call attention to the fact that in no case have,attention
Years 1868-1877: also draws attention to the fact of © the symmetrical urrangement,attention
Years 1868-1877: would call attention to the fact that the cells forming the,attention
Years 1868-1877: attention (oc. cit.) to the fact that whilst in our fossil,attention
Years 1868-1877: drew my attention to the fact that the S central zooid,attention
Years 1868-1877: the infusions apparently intact. In fact it required some attention to,attention
Years 1868-1877: must draw attention to a fact which will presently be proved,attention
"Years 1868-1877: detonator. In accordance with the fact demonstrated in that memoir, that",accordance
Years 1868-1877: is in accordance with the fact that the proportion of =,accordance
Years 1868-1877: and we have in this fact an illustration of the statement,statement
"Years 1868-1877: this statement I overlooked the fact that, in order to put",statement
"Years 1868-1877: life. The statement of this fact before the Royal Society, by",statement
Years 1868-1877: but that arises from the fact that the only part of,arises
Years 1868-1877: of these arises from the fact that Paris is practically the,arises
Years 1868-1877: middle. This arises from the fact that the foremost pair lie,arises
Years 1868-1877: outside; this arises from the fact that dehiscence commences on the,arises
Years 1868-1877: the section arises from the fact that it has been made,arises
Years 1868-1877: in Torpedo arises from the fact that the connective-tissue is much,arises
Years 1868-1877: comparing them arises from the fact that several of the Urodeles,arises
Years 1868-1877: the opposite hemisphere. The important fact noted in Exp. VII. is,noted
"Years 1868-1877: the same time, however, the fact is again noted that tactile",noted
"Years 1868-1877: covered with scum. 'The salient fact here to be noted is,",noted
Years 1868-1877: 26-54) being explained by the fact that the metal operated upon,explained
Years 1868-1877: may be explained by the fact that in the former plants,explained
Years 1868-1877: plant. TI presume that this fact is to be explained by,explained
Years 1868-1877: to be explained by the fact that the nerve-ganglia of this,explained
"Years 1868-1877: can scarcely be overrated. ""The fact itself cannot be explained by",explained
Years 1868-1877: 127. $ This important anatomical fact was discovered independently by ScurGpER,important
Years 1868-1877: important reason les in the fact that it not only forms,important
Years 1868-1877: another silicate which is in fact its most important ingredient. 'The,important
Years 1868-1877: is a remarkable and important fact that this is not accompanied,important
"Years 1868-1877: urge, as the most important fact Zin favour of this view,",important
Years 1868-1877: important difference exists in the fact that the S parenchyma of,important
Years 1868-1877: LA IvE established the important fact that ozone is produced by,important
"Years 1868-1877: Sphenopteris. It is an important fact in reference to this question,",important
Years 1868-1877: would be an important additional fact pointing in the same direction.,important
Years 1868-1877: the opposite hemisphere. The important fact noted in Exp. VII. is,important
Years 1868-1877: normal aspect. The most important fact demonstrated by this experiment is,important
"Years 1868-1877: mesoblastic corpuscles, The most important fact shown by these two drawings",important
Years 1868-1877: to the following very important fact :—The swm of the contractions,important
Years 1868-1877: removal is also an important fact bearing upon another branch of,important
"Years 1868-1877: It is important that this fact should be correctly understood, since",important
"Years 1868-1877: seemed chiefly owing to the fact that a globular body, having",owing
"Years 1868-1877: in Hyopotamus, owing to the fact that the posterior part of",owing
Years 1868-1877: is chiefly owing to the fact that the Hogs live generally,owing
"Years 1868-1877: this metacarpal, owing to the fact that the second euneiform is",owing
"Years 1868-1877: and, secondly, owing to the fact that, in order to be",owing
"Years 1868-1877: short, yet, owing to the fact that it was the time",owing
"Years 1868-1877: convolution, and owing to the fact that reflex reaction may ban",owing
Years 1868-1877: is owing partly to the fact that a number of connective-tissue,owing
Years 1868-1877: been able to seo this fact quite plainly. Tt is owing,owing
Years 1868-1877: as are due to the fact of their having taken their,due
Years 1868-1877: presence being due to the fact of their having been living,due
Years 1868-1877: of great heats is in fact due to the less resistance,due
