Context,Collocate
"Years 1882-1891: very much strengthened by the fact that, as already noted, one",strengthened
Years 1882-1891: and is strengthened by the fact that neither the true terrestrial,strengthened
Years 1882-1891: hyomandibula is strengthened by the fact that Park himself is not,strengthened
Years 1882-1891: is perhaps strengthened by the fact that nerve-fibres (of the roots),strengthened
Years 1882-1891: English Alcyonium digitatum revealed the fact that the cilia of the,revealed
Years 1882-1891: previous occasions then revealed the fact that whenever the above-mentioned discrepancies,revealed
"Years 1882-1891: always very distinctly, A singular fact also revealed itself, viz., that",revealed
"Years 1882-1891: cardiograph, at once revealed the fact that the total coordinated contraction",revealed
Years 1882-1891: rheotome has thus revealed the fact that the passage of an,revealed
"Years 1882-1891: groups, the puncture revealed the fact that the position of the",revealed
Years 1882-1891: Frog’s heart. The second chief fact relating to spontaneous action is,relating
Years 1882-1891: partly accounted for by the fact that a larger proportion of,accounted
Years 1882-1891: be accounted for Þ the fact that two series of photographs,accounted
Years 1882-1891: be accounted for by the fact that the temperature of the,accounted
"Years 1882-1891: is accounted for by the fact that the film, though colourless,",accounted
Years 1882-1891: is accounted for by the fact that they consist of the,accounted
Years 1882-1891: is accounted for by the fact that the solution has been,accounted
Years 1882-1891: be accounted for by the fact that accurate comparisons between the,accounted
Years 1882-1891: is accounted for by the fact that the interference with the,accounted
Years 1882-1891: is accounted for by the fact that the stained odontoblasts lying,accounted
Years 1882-1891: here call attention to the fact that the vibrations which we,attention
Years 1882-1891: we call attention to the fact that the fall of the,attention
Years 1882-1891: to call attention to the fact that the action of the,attention
Years 1882-1891: calls attention to the 8ame fact : the total absence of,attention
Years 1882-1891: attention was called to the fact that the percentage of mineral,attention
Years 1882-1891: I call attention to the fact that in the following tables,attention
"Years 1882-1891: particular attention drawn to the fact ; on the contrary, it",attention
Years 1882-1891: draw attention also to the fact that with both iron and,attention
Years 1882-1891: already drawn attention to the fact that their Fotion appears to,attention
Years 1882-1891: first called attention to the fact that the Farnbam malm and,attention
"Years 1882-1891: call attention to another striking fact which IT have found out,",attention
Years 1882-1891: would draw attention to the fact that the upper end of,attention
Years 1882-1891: briefly draw attention to the fact that the representation of the,attention
Years 1882-1891: already called attention to the fact that transverse sections * See,attention
Years 1882-1891: calls attention himself to the fact that in the young shoots,attention
Years 1882-1891: direct special attention to the fact that occasionally the representa- tion,attention
Years 1882-1891: to draw attention to the fact that it may well happen,attention
Years 1882-1891: shall draw attention to the fact that the movements of the,attention
Years 1882-1891: to call attention to the fact that if we both used,attention
"Years 1882-1891: may call attention to the fact that W. Tomson (21, p.",attention
Years 1882-1891: Prrers draws attention to the fact that the quadrate bone most,attention
Years 1882-1891: again calling attention to the fact that potential at leg agreed,attention
Years 1882-1891: we called attention to the fact that in the experiments in,attention
"Years 1882-1891: also call attention to the fact that when the clear, filtered,",attention
"Years 1882-1891: Denératn calls attention to the fact that, according to the figures,",attention
Years 1882-1891: WourF called attention to the fact that with the oats and,attention
Years 1882-1891: already drawn attention to the fact that the anatomical relations of,attention
Years 1882-1891: with all possible certainty the fact that at least five or,certainty
"Years 1882-1891: anode, Our interpretation of this fact is as follows ;—The current",interpretation
Years 1882-1891: current. The interpretation of this fact is identical with that for,interpretation
Years 1882-1891: most probable interpretation of this fact is that the contraction in,interpretation
Years 1882-1891: this interpretation rests upon the fact that in those Fishes in,interpretation
Years 1882-1891: it. It is a curious fact that the game quantity of,curious
Years 1882-1891: (4) Ib is a curious fact that until the percentage of,curious
Years 1882-1891: would apply to the curious fact that the five chlorobromiodides of,curious
"Years 1882-1891: brain. But the most curious fact about these Fishes is, that",curious
Years 1882-1891: false. It is a curious fact that in two at least,curious
"Years 1882-1891: sometimes detached, recurrent cartilage. The fact is that these curious and",curious
"Years 1882-1891: cultivated in vain. The curious fact comes out, however, that when",curious
Years 1882-1891: determined. It is a curious fact that we OF THE FOSSIL,curious
Years 1882-1891: complete separations show (and the fact is fully borne out by,borne
"Years 1882-1891: not borne out by this fact ; viz., that in the",borne
Years 1882-1891: is borne out by the fact that in the experiments with,borne
Years 1882-1891: is borne out by the fact that he did not determine,borne
Years 1882-1891: borne in mind that the fact that no palpable difference can,borne
Years 1882-1891: is borne out by the fact that it is the lower,borne
Years 1882-1891: is borne out by the fact that Curve D is the,borne
Years 1882-1891: a golden & yellow. This fact is also borne out by,borne
"Years 1882-1891: calculated velocity, and explain the fact by supposing the hydrogen to",explain
Years 1882-1891: how can we explain the fact that the anhydrous alt increases,explain
Years 1882-1891: not possible to explain this fact by any imaginable Jaw of,explain
Years 1882-1891: This will probably explain the fact that this rotation of the,explain
Years 1882-1891: be described which established the fact that the alloy is a,established
"Years 1882-1891: Part I. has established the fact that chlorides, nitrates, sulphates, and",established
Years 1882-1891: his experiments which established the fact that nitrogen was fixed in,established
Years 1882-1891: post-mortem examination had established the fact that in reality it was,established
"Years 1882-1891: other hand, there is no fact in embryology more firmly established",established
Years 1882-1891: that we regard this fundamental fact to be established ; therefore,established
Years 1882-1891: a further illustration of the fact that extension is represented in,illustration
Years 1882-1891: furnishes an illustration of the fact that hernia cerebri is apt,illustration
Years 1882-1891: a fresh illustration of the fact that the old genus Asterophyllites,illustration
Years 1882-1891: of the Calamites. Every definite fact hitherto discovered demonstrates that S,discovered
"Years 1882-1891: the Batrachian Skull,” PP. 622-624)—a fact discovered by Professor HUxLEy. But",discovered
Years 1882-1891: electrolytic gas. He discovered the fact that the lower the temperature,discovered
"Years 1882-1891: hematoporphyrin is furnished by the fact discovered by Sorpy, namely, that",discovered
"Years 1882-1891: had been stored. Moreover, the fact that peptone cannot be discovered",discovered
"Years 1882-1891: to mention here, A remarkable fact is that the vibrations seb",mention
Years 1882-1891: of special mention being the fact that the middle digit is,mention
Years 1882-1891: 311.) Ihave only a single fact to mention with regard to,mention
"Years 1882-1891: multiple nuclei, He confirmed the fact observed by HewsoN (10) and",confirmed
"Years 1882-1891: Kris (70), 1879, confirmed the fact of the existence of a",confirmed
"Years 1882-1891: new ones had confirmed the fact that, as regards the absorption",confirmed
"Years 1882-1891: experiments which have confirmed this fact ; _ indeed, the smartest",confirmed
Years 1882-1891: feeble movement was flexion. This fact we have now confirmed in,confirmed
Years 1882-1891: The first and most fundamental fact concerning the successive invasion of,fundamental
Years 1882-1891: that we regard this fundamental fact to be established ; therefore,fundamental
"Years 1882-1891: the encephalon. 3 One fundamental fact stands out, however, prominently, viz.,",fundamental
Years 1882-1891: ; this arises from the fact that it was formed by,arises
Years 1882-1891: above. This arises from the fact that the foramina ovalia are,arises
Years 1882-1891: this probably arises from the fact that the canal having been,arises
Years 1882-1891: arises to me from the fact that my very narrow line,arises
Years 1882-1891: no doubt arises from the fact that the paper was not,arises
"Years 1882-1891: increase, This arises from the fact that the time of swing,",arises
Years 1882-1891: form arises from overlooking the fact that the units dealt with,arises
Years 1882-1891: striking. This arises from the fact that the animal is able,arises
Years 1882-1891: arises in consequence of the fact that the upper end or,arises
"Years 1882-1891: needle, arises probably from the fact that in the interval the",arises
Years 1882-1891: bear in mind the important fact that both these modified occipital,important
"Years 1882-1891: fig. 6, B), the important fact is disclosed that this peculiar",important
"Years 1882-1891: intervening. In connexion with this fact it is, however, important to",important
Years 1882-1891: from them in the important fact that a single large canal,important
Years 1882-1891: is found—is a very striking fact which probably has an important,important
Years 1882-1891: case further demonstrates the important fact that a purely cortical lesion,important
"Years 1882-1891: © But the important anatomical fact described in connexion with Experiment,",important
Years 1882-1891: it again demonstrates the important fact that destructive lesions implicating only,important
Years 1882-1891: tre hwk spas An important fact must be taken into consideration,important
Years 1882-1891: to another. This most important fact has its cause in the,important
"Years 1882-1891: Sho) iar, dies"" The important fact here exhibited, namely, that the",important
Years 1882-1891: add the hardly less important fact that no animal possesses an,important
Years 1882-1891: Rather more important is the fact that M. Renauur speaks of,important
Years 1882-1891: also indicates a very important fact which will be referred to,important
"Years 1882-1891: is, however, one very important fact already referred to at the",important
Years 1882-1891: be explained from the mere fact that the cell-wall is 80,mere
"Years 1882-1891: be explained, and the mere fact of the pogsibility of this",mere
Years 1882-1891: speak sufficiently highly. The mere fact that it was ab his,mere
Years 1882-1891: be concluded from the mere fact that they cannot be detected,mere
Years 1882-1891: was remarkably uniform. The mere fact that we could place curves,mere
Years 1882-1891: from HaxstNn's description. The mere fact that ib is most difficult,mere
"Years 1882-1891: set. And again, the mere fact that five out of the",mere
"Years 1882-1891: bad hygienic conditions. The mere fact that, the worse the hygienic",mere
"Years 1882-1891: the material,” and inferred the fact that owing to discontinuity of",owing
Years 1882-1891: be nsed owing to the fact that @ new correction could,owing
Years 1882-1891: the vagus nerve by the fact that owing to the increase,owing
"Years 1882-1891: this is explained by the fact that, owing to the S",owing
"Years 1882-1891: /tumez, owing probably to the fact that it is Jess in-",owing
"Years 1882-1891: section, or owing to the fact that, intersecting the two coloured",owing
"Years 1882-1891: difficult, and it was in fact owing to a breakage that",owing
"Years 1882-1891: is possible, owing to the fact that alloys are nob generally",owing
"Years 1882-1891: was mainly owing to the fact that, on account of the",owing
Years 1882-1891: have been owing to the fact that the method used for,owing
"Years 1882-1891: corrections, and owing to the fact that the lines 12%, P,",owing
"Years 1882-1891: much <attention, owing to the fact that over an extensive area",owing
"Years 1882-1891: present, but owing to the fact that, the spicules are usually",owing
Years 1882-1891: magnetising force. Owing to the fact that the armature is divided,owing
"Years 1882-1891: rough one, owing to the fact that when the contraction is",owing
