Context,Collocate
"Years 1809-1818: light, to which this curious fact must be ascribed,* The intensity",curious
"Years 1809-1818: us to explain the curious fact observed by MALvs, relative to",curious
"Years 1809-1818: fine analogy with the curious fact in magnetism, that two bars",curious
Years 1809-1818: itself. It is a curious fact in the rupture of amorphous,curious
Years 1809-1818: the knowledge of the important fact of the get of forty-six,important
"Years 1809-1818: to be a very important fact ; although perhaps, not connected",important
"Years 1809-1818: in a fluid state. This fact was ascertained in the skate,",ascertained
"Years 1809-1818: in the thoracic duct, This fact I ascertained at the Veterinary",ascertained
Years 1809-1818: appear to me that the fact deserved to be ascertained by,ascertained
"Years 1809-1818: he stated, that this new fact induced him to conceive that",new
Years 1809-1818: Besides the new and unexpected fact which was thus brought to,new
"Years 1809-1818: combinations resembles oxygen. This new fact will, I hope, do something",new
"Years 1809-1818: nitrogene. Mr. Kirwan observed the fact that when nitrous gas, and",observed
"Years 1809-1818: us to explain the curious fact observed by MALvs, relative to",observed
"Years 1809-1818: anomalous and S hitherto unexplained fact observed by the younger EvLe,",observed
Years 1809-1818: other parts do not. This fact appears to be ascertained. by,appears
Years 1809-1818: on the Light P.S. A fact which appears to be somewhat,appears
Years 1809-1818: considered as merely announcing/the general fact of the combustibility of a,general
"Years 1809-1818: general Observalions. It is a fact worthy of notice, that phosphoric",general
"Years 1809-1818: may remark, is a general fact at sea, and one of",general
Years 1809-1818: so that it is in fact a general solution. Thus in,general
Years 1809-1818: ; but though the general fact which each of us discovered,general
Years 1809-1818: be considered as a general fact when drawn from such a,general
"Years 1809-1818: de- rived from clysters, a fact well ascertained, but which could",well
"Years 1809-1818: north and north-west, was a fact well understood ; and even",well
Years 1809-1818: with a view to/establish a fact of 80 much impor- tance,much
"Years 1809-1818: BRINKLEY on the puted, which'in fact is much the same as",much
Years 1809-1818: in question; which is in fact much the same way Mr.,much
