Context,Collocate,File,Directory,Year
"induction. Bearing these facts in view, and",these,rstl_1860_0021.txt,txt_rstl,1860
produced. All these facts are easily explained,these,rstl_1860_0008.txt,txt_rstl,1860
"atmospheric air, These facts are in harmony",these,rstl_1861_0001.txt,txt_rstl,1861
"aperture. Keeping these facts in view, it",these,rstl_1861_0029.txt,txt_rstl,1861
statement of these facts it should be,these,rstl_1861_0024.txt,txt_rstl,1861
doubt that these facts are evidence of,these,rstl_1862_0042.txt,txt_rstl,1862
"and as these facts have been observed,",these,rstl_1862_0038.txt,txt_rstl,1862
above this. These facts may be explained,these,rstl_1862_0040.txt,txt_rstl,1862
like rocks. These facts point towards the,these,rstl_1862_0033.txt,txt_rstl,1862
"acid (83.); these facts also indicate that,",these,rstl_1862_0020.txt,txt_rstl,1862
London values. These facts all indicate the,these,rstl_1862_0013.txt,txt_rstl,1862
cold. From these facts we learn another,these,rstl_1862_0001.txt,txt_rstl,1862
"Now, keeping these facts in view, let",these,rstl_1863_0030.txt,txt_rstl,1863
the other.” These facts were in full,these,rstl_1864_0006.txt,txt_rstl,1864
at these singular facts ; but I,these,rstl_1864_0009.txt,txt_rstl,1864
deduced from these facts that two distinctly,these,rstl_1864_0018.txt,txt_rstl,1864
recently submitted these facts to the Anthropological,these,rstl_1864_0015.txt,txt_rstl,1864
from the preceding facts are these ;—First.,these,rstl_1864_0015.txt,txt_rstl,1864
freezing-point. AI these facts together leave hardly,these,rstl_1865_0004.txt,txt_rstl,1865
"process. Bearing these facts in mind, we",these,rstl_1866_0012.txt,txt_rstl,1866
reasoning upon these facts by their aid.,these,rstl_1866_0026.txt,txt_rstl,1866
operated upon. These facts surely afford strong,these,rstl_1866_0014.txt,txt_rstl,1866
between these two facts I am unable,these,rstl_1866_0021.txt,txt_rstl,1866
meh importance. These facts show that M.,these,rstl_1866_0021.txt,txt_rstl,1866
"explanation of these facts at present, as",these,rstl_1867_0015.txt,txt_rstl,1867
bo These few facts may for the,these,rstl_1867_0015.txt,txt_rstl,1867
remainder. Of these facts he gives the,these,rstl_1867_0018.txt,txt_rstl,1867
"attention to these facts because, as has",these,rstl_1867_0003.txt,txt_rstl,1867
rapid tremor. These facts strongly suggest the,these,rstl_1867_0014.txt,txt_rstl,1867
These in i facts have been fully,these,rstl_1868_0010.txt,txt_rstl,1868
some of these facts M. VULeran thinks,these,rstl_1868_0010.txt,txt_rstl,1868
bring these striking facts forward at once.,these,rstl_1869_0015.txt,txt_rstl,1869
Do not these facts appear to demonstrate,these,rstl_1869_0017.txt,txt_rstl,1869
"research. These new facts required new discussion,",these,rstl_1869_0006.txt,txt_rstl,1869
"Henscnr, places these facts in a more",these,rstl_1869_0001.txt,txt_rstl,1869
'The most important facts which have been,which,rstl_1860_0028.txt,txt_rstl,1860
it were—the various facts which I have,which,rstl_1860_0023.txt,txt_rstl,1860
"isolated, and the facts which they have",which,rstl_1860_0024.txt,txt_rstl,1860
"other reactions, any facts which countenance this",which,rstl_1860_0008.txt,txt_rstl,1860
analogy of the facts which have been,which,rstl_1860_0026.txt,txt_rstl,1860
large body of facts which have been,which,rstl_1860_0026.txt,txt_rstl,1860
because the two facts with which we,which,rstl_1861_0008.txt,txt_rstl,1861
of the principal facts which are contained,which,rstl_1861_0030.txt,txt_rstl,1861
the most important facts with Which we,which,rstl_1861_0024.txt,txt_rstl,1861
are we without facts which give some,which,rstl_1862_0042.txt,txt_rstl,1862
and many other facts which I have,which,rstl_1862_0038.txt,txt_rstl,1862
substances; and the facts which have been,which,rstl_1862_0040.txt,txt_rstl,1862
"conclusion which such facts permit is, that",which,rstl_1862_0040.txt,txt_rstl,1862
Two of the facts which I have,which,rstl_1862_0040.txt,txt_rstl,1862
"yet complete, the facts which have already",which,rstl_1862_0012.txt,txt_rstl,1862
to which the facts diseussed inevitably lead;,which,rstl_1862_0019.txt,txt_rstl,1862
a class of facts which surprised and,which,rstl_1862_0008.txt,txt_rstl,1862
combination of the facts which would be,which,rstl_1863_0030.txt,txt_rstl,1863
are justified by facts which have been,which,rstl_1863_0026.txt,txt_rstl,1863
"both works, the facts which had been",which,rstl_1864_0006.txt,txt_rstl,1864
solutions of various facts which have hitherto,which,rstl_1864_0009.txt,txt_rstl,1864
which the-anato- mical facts render tenable. 'The,which,rstl_1865_0007.txt,txt_rstl,1865
I have adduced facts which render it,which,rstl_1865_0007.txt,txt_rstl,1865
life. X The facts which I regard,which,rstl_1865_0007.txt,txt_rstl,1865
wishing-principally <o find facts which could serve,which,rstl_1865_0004.txt,txt_rstl,1865
a class of facts with which he,which,rstl_1866_0026.txt,txt_rstl,1866
sion of the facts with which the,which,rstl_1866_0026.txt,txt_rstl,1866
in which the facts are regarded. From,which,rstl_1866_0026.txt,txt_rstl,1866
a body of facts which subsequent research,which,rstl_1866_0024.txt,txt_rstl,1866
"as to the facts which he records,",which,rstl_1866_0024.txt,txt_rstl,1866
attention to the facts which may be,which,rstl_1867_0015.txt,txt_rstl,1867
"to investigate the facts in question, which",which,rstl_1867_0018.txt,txt_rstl,1867
propositions the leading facts which have been,which,rstl_1868_0025.txt,txt_rstl,1868
possible the leading facts which have been,which,rstl_1868_0025.txt,txt_rstl,1868
point out the facts <= which were,which,rstl_1868_0025.txt,txt_rstl,1868
although from certain facts which had been,which,rstl_1868_0025.txt,txt_rstl,1868
of all the facts which I had,which,rstl_1868_0025.txt,txt_rstl,1868
and 147. The facts which seem to,which,rstl_1868_0004.txt,txt_rstl,1868
and the incontroyertible facts on which it,which,rstl_1868_0014.txt,txt_rstl,1868
new and important facts which I have,which,rstl_1868_0010.txt,txt_rstl,1868
quota to the facts upon which the,which,rstl_1869_0031.txt,txt_rstl,1869
most important new facts at which T,which,rstl_1869_0013.txt,txt_rstl,1869
from the following facts — 1. At,from,rstl_1860_0011.txt,txt_rstl,1860
we know from facts determined by other,from,rstl_1860_0011.txt,txt_rstl,1860
relations to analogous facts drawn from the,from,rstl_1860_0026.txt,txt_rstl,1860
drawn from the facts observed. The author,from,rstl_1862_0041.txt,txt_rstl,1862
"drawn from the facts demonstrated is, that",from,rstl_1862_0038.txt,txt_rstl,1862
"draw from the facts related, for my",from,rstl_1862_0012.txt,txt_rstl,1862
from the observed facts that ice did,from,rstl_1862_0034.txt,txt_rstl,1862
cold. From these facts we learn another,from,rstl_1862_0001.txt,txt_rstl,1862
conclusion from the facts established by expe-,from,rstl_1863_0001.txt,txt_rstl,1863
deduced from these facts that two distinctly,from,rstl_1864_0018.txt,txt_rstl,1864
from the = facts above recorded. 2,from,rstl_1864_0015.txt,txt_rstl,1864
from the preceding facts are these ;—First.,from,rstl_1864_0015.txt,txt_rstl,1864
evident from the facts and is borne,from,rstl_1864_0007.txt,txt_rstl,1864
"from a few facts noticed, it appears",from,rstl_1864_0007.txt,txt_rstl,1864
"evident from the facts recorded by ARAGo®,",from,rstl_1864_0007.txt,txt_rstl,1864
deduced from experimental facts of three kinds,from,rstl_1865_0008.txt,txt_rstl,1865
in which the facts are regarded. From,from,rstl_1866_0026.txt,txt_rstl,1866
"both from the facts here recorded, and",from,rstl_1867_0014.txt,txt_rstl,1867
from the following facts :— | pinot,from,rstl_1868_0029.txt,txt_rstl,1868
infer from the facts above mentioned that,from,rstl_1868_0025.txt,txt_rstl,1868
although from certain facts which had been,from,rstl_1868_0025.txt,txt_rstl,1868
widely from the facts made known by,from,rstl_1868_0014.txt,txt_rstl,1868
widely from the facts in the southern,from,rstl_1868_0014.txt,txt_rstl,1868
"deduction from the facts 80 obvious, that",from,rstl_1869_0011.txt,txt_rstl,1869
the pound. The facts as to the,the,rstl_1860_0027.txt,txt_rstl,1860
Zand discussion of facts elicited in the,the,rstl_1860_0017.txt,txt_rstl,1860
"isolated, and the facts which they have",the,rstl_1860_0024.txt,txt_rstl,1860
from the following facts — 1. At,the,rstl_1860_0011.txt,txt_rstl,1860
"the most remarkable facts is this, that",the,rstl_1860_0010.txt,txt_rstl,1860
"the most, obvious facts on looking at",the,rstl_1860_0009.txt,txt_rstl,1860
"completed. The principal facts have, however, been",the,rstl_1860_0008.txt,txt_rstl,1860
explanation of the facts now described regarding,the,rstl_1860_0008.txt,txt_rstl,1860
consider whether the facts already known admit,the,rstl_1860_0008.txt,txt_rstl,1860
"and, although the facts connected with its",the,rstl_1860_0008.txt,txt_rstl,1860
frankly stated the facts relating to the,the,rstl_1860_0018.txt,txt_rstl,1860
of all the facts bearing upon his,the,rstl_1860_0018.txt,txt_rstl,1860
ome other interesting facts connected with the,the,rstl_1860_0018.txt,txt_rstl,1860
"if the eoregoing facts are truly interpreted,",the,rstl_1860_0018.txt,txt_rstl,1860
analogy of the facts which have been,the,rstl_1860_0026.txt,txt_rstl,1860
relations to analogous facts drawn from the,the,rstl_1860_0026.txt,txt_rstl,1860
because the two facts with which we,the,rstl_1861_0008.txt,txt_rstl,1861
discussing the crude facts that have accumulated,the,rstl_1861_0008.txt,txt_rstl,1861
"presence of the facts before us, and",the,rstl_1861_0008.txt,txt_rstl,1861
to arrange the facts in some degree,the,rstl_1861_0008.txt,txt_rstl,1861
"may be, the facts above cited remain",the,rstl_1861_0001.txt,txt_rstl,1861
to the above facts and considerations stands,the,rstl_1861_0027.txt,txt_rstl,1861
Report on the Facts of Earthquake Phenomena”,the,rstl_1861_0028.txt,txt_rstl,1861
"273 The foregoing facts prove that, whilst",the,rstl_1861_0030.txt,txt_rstl,1861
