Context,Collocate,File,Directory,Year,Frequency Filter
; and I believe the facts I have stated to be,stated,rstl_1811_0013.txt,txt_rstl,1811,8
pressure upon the cerebellum. The facts which have been stated appear,stated,rstl_1814_0024.txt,txt_rstl,1814,8
"for the year 180g, some facts were stated which render it",stated,rstl_1814_0009.txt,txt_rstl,1814,8
"H. Davy's-researches on flame, The facts stated in Section II, explain",stated,rstl_1817_0008.txt,txt_rstl,1817,8
a pure supporting medium. The facts stated in Section I. show,stated,rstl_1817_0008.txt,txt_rstl,1817,8
The account of the principal facts respecting the action of potassium,respecting,rstl_1809_0029.txt,txt_rstl,1809,8
"you an account of the facts I have ascertained, respecting a",respecting,rstl_1809_0007.txt,txt_rstl,1809,8
"of oxymuriatic acid. If the facts respecting the hyperoxymuriate of potash,",respecting,rstl_1810_0016.txt,txt_rstl,1810,8
employed. Thezse are the principal facts I have to notice respecting,respecting,rstl_1812_0020.txt,txt_rstl,1812,8
"Blood, Having ascertained the above facts respecting the colouring principle of",respecting,rstl_1812_0006.txt,txt_rstl,1812,8
"excellent opportunity of corroborating the facts respecting this principle, which have",respecting,rstl_1812_0006.txt,txt_rstl,1812,8
at the same time. The facts respecting the fleeces have not,respecting,rstl_1813_0014.txt,txt_rstl,1813,8
"the Royal Society, a few facts respecting a new detonating compound.",respecting,rstl_1813_0031.txt,txt_rstl,1813,8
"to analogy with the few facts that have been ascertained, respecting",respecting,rstl_1814_0017.txt,txt_rstl,1814,8
Co 24 ] I. Additional facts respecting the fossil remains of,respecting,rstl_1818_0005.txt,txt_rstl,1818,8
"few of the prin- cipal facts relating to chemistry and pharmacy,",few,rstl_1809_0008.txt,txt_rstl,1809,8
"hypothesis, in adducing a few facts only which are fa- vourable",few,rstl_1811_0013.txt,txt_rstl,1811,8
"I have selected a few facts only from a great number,",few,rstl_1811_0013.txt,txt_rstl,1811,8
"the Royal Society, a few facts respecting a new detonating compound.",few,rstl_1813_0031.txt,txt_rstl,1813,8
"to analogy with the few facts that have been ascertained, respecting",few,rstl_1814_0017.txt,txt_rstl,1814,8
C110 J VI. 4 few facts relative to the colouring matters,few,rstl_1818_0008.txt,txt_rstl,1818,8
"new objects of research, additional facts cannot be wholly devoid of",new,rstl_1811_0001.txt,txt_rstl,1811,8
