Context,Collocate,File,Directory,Year,Frequency Filter
"as! they went, and a-few facts are stated in my first",stated,rstl_1805_0007.txt,txt_rstl,1805,8
substance of the alburnum. Several facts stated by HaLes seem favourable,stated,rstl_1806_0016.txt,txt_rstl,1806,8
are not inconsistent with the facts stated by my great predecessors.,stated,rstl_1806_0016.txt,txt_rstl,1806,8
"view, almost incompatible with the facts stated by HaLes and 3o2",stated,rstl_1806_0016.txt,txt_rstl,1806,8
"electricity, and stated various new facts obtained in consequence of the",stated,rstl_1808_0023.txt,txt_rstl,1808,8
substance z nor when the facts that haye been stated in,stated,rstl_1808_0023.txt,txt_rstl,1808,8
; and I believe the facts I have stated to be,stated,rstl_1811_0013.txt,txt_rstl,1811,8
pressure upon the cerebellum. The facts which have been stated appear,stated,rstl_1814_0024.txt,txt_rstl,1814,8
"for the year 180g, some facts were stated which render it",stated,rstl_1814_0009.txt,txt_rstl,1814,8
but I have offered some facts to prove that it is,prove,rstl_1805_0006.txt,txt_rstl,1805,8
to be in possession of facts to prove that both buds,prove,rstl_1805_0006.txt,txt_rstl,1805,8
thence feel anxious to adduce facts to prove that the conclusions,prove,rstl_1806_0016.txt,txt_rstl,1806,8
"of its own size. These facts prove that the teredo gigantea,",prove,rstl_1806_0015.txt,txt_rstl,1806,8
unne- cessary ; all the facts prove that the fixed alkali,prove,rstl_1807_0001.txt,txt_rstl,1807,8
tration of the nebulous matter? Facts are not wanting to prove,prove,rstl_1811_0018.txt,txt_rstl,1811,8
"may be performed, whilst the facts which have been ascertained re-",ascertained,rstl_1806_0007.txt,txt_rstl,1806,8
are inconsistent with all ascertained facts upon this subject. The remarkable,ascertained,rstl_1810_0017.txt,txt_rstl,1810,8
"to you, supported by the facts previously ascertained by other naturalists,",ascertained,rstl_1810_0010.txt,txt_rstl,1810,8
"Blood, Having ascertained the above facts respecting the colouring principle of",ascertained,rstl_1812_0006.txt,txt_rstl,1812,8
"was increased by the new facts ascertained with respect to iodine,",ascertained,rstl_1814_0028.txt,txt_rstl,1814,8
"the depending branches. The preceding facts are, I think, sufficient to",preceding,rstl_1806_0016.txt,txt_rstl,1806,8
I could adduce many more facts in support of the preceding,preceding,rstl_1806_0006.txt,txt_rstl,1806,8
