Context,Word,File,Directory
"When all these facts are considered, it",these,Unknown,Unknown
are black. These facts seem sufficient to,these,Unknown,Unknown
"gas, both these facts were sufficiently apparent",these,rstl_1797_0020.txt,txt_rstl
"composed. To these facts we may add,",these,Unknown,Unknown
in reconciling these facts to impregnation by,these,Unknown,Unknown
conse- quence. These facts militate strongly against,these,Unknown,Unknown
inflamed powder. These facts certainly render it,these,Unknown,Unknown
when such strong facts as these are,these,Unknown,Unknown
of mercury. These facts induced me to,these,Unknown,Unknown
"the wound. These facts incontestibly prove, that",these,rstl_1803_0011.txt,txt_rstl
from ascertaining these facts by experiment ;,these,Unknown,Unknown
parate them. These facts are in: absolute,these,Unknown,Unknown
"preceding instances. These facts appear to prove,",these,rstl_1804_0010.txt,txt_rstl
ad- duce some facts in favour of,some,rstl_1796_0001.txt,txt_rstl
some of those facts relating to it,some,rstl_1797_0013.txt,txt_rstl
"though some important facts are clearly ascertained,",some,Unknown,Unknown
"as some remarkable facts were ascertained, I",some,Unknown,Unknown
"and, as some facts have come under",some,Unknown,Unknown
some very interesting facts on this. =,some,Unknown,Unknown
"to state some facts and observations, in",some,rstl_1802_0001.txt,txt_rstl
have offered some facts to prove that,some,rstl_1805_0006.txt,txt_rstl
to explain some facts and establish some,some,rstl_1805_0005.txt,txt_rstl
since all the facts I have been,have,rstl_1796_0001.txt,txt_rstl
the number of facts which have been,have,Unknown,Unknown
of all the facts I have collected;,have,Unknown,Unknown
well explain the facts which I have,have,rstl_1798_0007.txt,txt_rstl
"a number of facts I have collected,",have,Unknown,Unknown
have collected such facts as were likely,have,rstl_1799_0006.txt,txt_rstl
"and, as some facts have come under",have,Unknown,Unknown
"Banks, the following facts have been ascertained.",have,Unknown,Unknown
"present known, the facts which have of",have,rstl_1802_0013.txt,txt_rstl
have no positive facts that prove muriatic,have,Unknown,Unknown
have adopted. The facts which I have,have,Unknown,Unknown
From the different facts that have been,have,Unknown,Unknown
of the different facts that have been,have,Unknown,Unknown
"and instruc- tive facts have been discovered,",have,Unknown,Unknown
considering the general facts which have been,have,Unknown,Unknown
knowledge of the facts which have been,have,Unknown,Unknown
"suspect, from the facts which have been",have,Unknown,Unknown
have observed the.;same facts and similar appearances-in,have,rstl_1805_0010.txt,txt_rstl
have offered some facts to prove that,have,rstl_1805_0006.txt,txt_rstl
"sost powder, are facts which I believe",which,Unknown,Unknown
"A. variety of facts which prove this,",which,Unknown,Unknown
and to collecting facts out of which,which,Unknown,Unknown
