Context,Collocate
Years 1823-1827: This very curious and interesting fact in chemical affinity was however,curious
Years 1823-1827: FC 199 3 A new fact respecting buffy blood after venesection.,respecting
Years 1823-1827: EvERarD HoME on @ new fact respecting « mical characters of,respecting
"Years 1823-1827: in Paris ; but the fact is, the period respecting the",respecting
"Years 1823-1827: of maturation corresponds with a fact stated by R6sxr, that the",stated
Years 1823-1827: Thus it appears that the fact stated by M. Dz La,stated
"Years 1823-1827: the circumstances attending every new fact which presents itself, its import-",new
Years 1823-1827: FC 199 3 A new fact respecting buffy blood after venesection.,new
Years 1823-1827: EvERarD HoME on @ new fact respecting « mical characters of,new
Years 1823-1827: the microscope. The first new fact discovered in the course of,new
Years 1823-1827: able to state the following fact : when Mr. PearsoN made,following
