No.,Word,Total no. in window corpus,Expected collocate frequency,Observed collocate frequency,In no. of texts,Mutual Information value
1,priety,4,0.00,4,4,10.59
2,detailed,16,0.00,3,9,8.18
3,certainty,45,0.01,5,29,7.42
4,possession,49,0.01,4,28,6.98
5,forward,62,0.01,3,32,6.23
6,prove,205,0.03,9,62,6.08
7,stated,186,0.03,6,56,5.64
8,agree,105,0.02,3,53,5.47
9,interesting,122,0.02,3,54,5.25
10,collected,123,0.02,3,46,5.24
11,curious,131,0.02,3,53,5.15
12,related,131,0.02,3,44,5.15
13,ascertained,235,0.04,5,77,5.04
14,respecting,214,0.03,4,76,4.85
15,relative,228,0.04,4,67,4.76
16,new,608,0.10,9,120,4.52
17,variety,214,0.03,3,67,4.44
18,occasion,301,0.05,3,87,3.95
19,sufficiently,302,0.05,3,103,3.94
20,number,633,0.10,6,134,3.87
21,many,866,0.14,8,155,3.84
22,these,3351,0.54,26,184,3.58
23,considered,388,0.06,3,115,3.58
24,some,2497,0.40,18,195,3.48
25,few,444,0.07,3,137,3.38
26,several,647,0.10,4,153,3.26
27,me,977,0.16,6,155,3.25
28,shall,815,0.13,5,130,3.25
29,us,521,0.08,3,98,3.15
30,appear,701,0.11,4,146,3.14
31,certain,532,0.09,3,114,3.12
32,known,580,0.09,3,119,3.00
33,subject,619,0.10,3,118,2.91
34,present,638,0.10,3,147,2.86
35,paper,661,0.11,3,96,2.81
36,have,5721,0.93,25,201,2.76
37,state,981,0.16,4,133,2.66
38,well,1034,0.17,4,164,2.58
39,observed,1055,0.17,4,127,2.55
40,under,817,0.13,3,152,2.51
41,other,3025,0.49,10,195,2.35
42,however,909,0.15,3,93,2.35
43,been,4034,0.65,12,197,2.20
44,such,1378,0.22,4,172,2.17
45,are,6056,0.98,17,199,2.12
46,which,13326,2.15,36,209,2.06
47,my,1523,0.25,4,170,2.02
48,i,9234,1.49,21,207,1.81
49,all,2233,0.36,5,185,1.79
50,that,14244,2.30,30,209,1.70
51,first,1574,0.25,3,177,1.56
52,experiments,2359,0.38,4,107,1.39
53,only,1817,0.29,3,174,1.35
54,only,1817,0.29,3,174,1.35
55,they,2817,0.46,4,190,1.13
56,from,9255,1.50,13,211,1.12
57,them,2300,0.37,3,180,1.01
58,or,5671,0.92,7,209,0.93
59,have,5721,0.93,7,201,0.92
60,to,29506,4.77,36,217,0.92
61,it,14289,2.31,17,210,0.88
62,with,9374,1.52,11,207,0.86
63,may,3475,0.56,4,193,0.83
64,we,2701,0.44,3,166,0.78
65,more,2712,0.44,3,194,0.77
66,were,3680,0.60,4,197,0.75
67,had,2861,0.46,3,185,0.70
68,but,5834,0.94,6,205,0.67
69,of,70652,11.42,72,227,0.66
70,as,9849,1.59,10,209,0.65
71,their,2975,0.48,3,184,0.64
72,this,8967,1.45,9,206,0.63
73,to,29506,4.77,29,217,0.60
74,in,27504,4.45,27,220,0.60
75,not,6207,1.00,6,197,0.58
76,with,9374,1.52,9,207,0.57
77,the,110415,17.85,99,227,0.47
78,on,8100,1.31,7,221,0.42
79,will,3489,0.56,3,181,0.41
80,an,4677,0.76,4,215,0.40
81,i,9234,1.49,7,207,0.23
82,and,31055,5.02,23,223,0.20
83,when,4219,0.68,3,191,0.14
84,when,4219,0.68,3,191,0.14
85,as,9849,1.59,7,209,0.14
86,are,6056,0.98,4,199,0.03
87,by,12555,2.03,8,218,-0.02
88,a,25947,4.20,15,224,-0.16
89,by,12555,2.03,7,218,-0.21
90,but,5834,0.94,3,205,-0.33
91,for,5992,0.97,3,218,-0.37
92,the,110415,17.85,54,227,-0.40
93,of,70652,11.42,34,227,-0.43
94,is,14708,2.38,7,212,-0.44
95,be,12879,2.08,6,211,-0.47
96,from,9255,1.50,4,211,-0.58
97,and,31055,5.02,13,223,-0.63
98,be,12879,2.08,5,211,-0.74
99,on,8100,1.31,3,221,-0.80
100,that,14244,2.30,5,209,-0.88
101,in,27504,4.45,8,220,-1.15
102,a,25947,4.20,4,224,-2.07
