Context,Collocate
Years 1852-1856: the first in which the fact of the penetration of spermatozoa,penetration
Years 1852-1856: : quite assured of the fact of penetration as connected with,penetration
Years 1852-1856: granules. The importance of this fact of actual penetration by the,penetration
Years 1852-1856: were s0 decisive of the fact of penetration by the spermatozoa,penetration
Years 1852-1856: the proper explanation of the fact of penetration by this body.,penetration
"Years 1852-1856: had promised to show the fact of penetration to a friend,",penetration
Years 1852-1856: is increased. The now ascertained fact of almost instantaneous Sz penetration,penetration
Years 1852-1856: chamber and the yelk. This fact of the penetration of the,penetration
Years 1852-1856: Spermatozoon into the Felk. The fact of the penetration was first,penetration
Years 1852-1856: and beyond doubt established this fact (by numerous observations on several,established
"Years 1852-1856: of other classes, the singular fact will be established that the",established
Years 1852-1856: five specimens examined established the fact of the feeble conductivity of,established
Years 1852-1856: countenanced by the now established fact that the spermatozoon of the,established
Years 1852-1856: These experiments having established the fact that the neutral axis is,established
"Years 1852-1856: latter. We have established this fact moreover experimentally. Sulphacetic acid, prepared",established
"Years 1852-1856: totally unacquainted with the interesting fact announced in this paper, that",interesting
Years 1852-1856: attentive to note this interesting fact ; it may avail some,interesting
Years 1852-1856: daily disturbances ;' but the fact is interesting as evidencing a,interesting
Years 1852-1856: It is a very interesting fact that Professor Mi'LLEs has found,interesting
"Years 1852-1856: called, for distinction, as in fact it has been already called,",already
"Years 1852-1856: here, because we have in fact already proved it in showing",already
Years 1852-1856: A Similar observation had in fact been made already by M.,already
"Years 1852-1856: ammonium-salt, already mentioned, is in fact the sulphopropionate of ammonium. Absolute",already
"Years 1852-1856: be assuned, sufficiently explains the fact already noticed (© 22.) that",already
"Years 1852-1856: fluid, is proved by the fact that they become turgid when",proved
Years 1852-1856: preceding products of decomposition. This fact is sufficiently proved by the,proved
"Years 1852-1856: temperature, is proved by the fact that the extract, if concentrated,",proved
"Years 1852-1856: here, because we have in fact already proved it in showing",proved
"Years 1852-1856: 80, is proved by the fact that solutions of the salts",proved
"Years 1852-1856: vessels there is one remarkable fact to be stated, namely, that",remarkable
"Years 1852-1856: overlook the still more remarkable fact which they manifest, of a",remarkable
"Years 1852-1856: the carboniferous era. The remarkable fact too, of the resemblance of",remarkable
Years 1852-1856: the foliation is perpendicular. In fact it is not always possible,always
Years 1852-1856: to be met by the fact that water must always be,always
"Years 1852-1856: no more (80 that in fact p(i) is always 1), we",always
Years 1852-1856: ferric sulphocyanide : and the fact that those experiments were always,always
Years 1852-1856: the clock pendulum ; in fact it was always much less.,always
Years 1852-1856: the clock pendulum ; in fact it always vibrated slower. 31.,always
Years 1852-1856: cells. This is a constant fact observed with the utmost exactness,observed
"Years 1852-1856: am acquainted, is the curious fact which was observed by Mr.",observed
Years 1852-1856: geometrical explanation of the analytical fact observed in this theory. that,observed
"Years 1852-1856: observes further on, that the fact first observed by MuLLER and",observed
"Years 1852-1856: Spatangus and Echinus, from the fact that these latter processes are",latter
Years 1852-1856: it is neural. The latter fact is evident to any one,latter
"Years 1852-1856: 4, in which the latter fact is shown, is interesting, from",latter
Years 1852-1856: This latter number being in fact the number of ways in,latter
"Years 1852-1856: dy), this latter being in fact 3Li'+3MX%y+3Na%*+3Pxy*+3Qy*. The remark is not",latter
Years 1852-1856: have doubtfully recognised the general fact of the fluidity of the,general
"Years 1852-1856: which I ascertained the general fact of electric convection in metals,",general
Years 1852-1856: (in contradistinction to the general fact of their simultaneous occurrence at,general
Years 1852-1856: the system is completed. In fact the soft tissue takes the,system
"Years 1852-1856: V1, and this is in fact the complete system of irreducible",system
Years 1852-1856: and J*U?; this is in fact the complete system of the,system
"Years 1852-1856: true, and have verified the fact for the case of two",case
"Years 1852-1856: the case I had in fact proved, before performing the decisive",case
Years 1852-1856: seem that this is in fact the case in the theory,case
Years 1852-1856: mixes and vitally assimilates. This fact may at present be mentioned,may
Years 1852-1856: attentive to note this interesting fact ; it may avail some,may
"Years 1852-1856: same conclusions, but as the fact may not be dispnted, we",may
"Years 1852-1856: the opposite direction. The following fact may not perhaps be denied,",may
"Years 1852-1856: distributiveness of 4.v, and the fact that numerical coefficients may be",may
"Years 1852-1856: to the liver. One other fact we may receive from chemistry,",may
"Years 1852-1856: to be a female, a fact which may serve to modify",may
"Years 1852-1856: different metals, and may in fact be regarded as a series",may
Years 1852-1856: analogous series of substances. In fact disulphometholic acid may be considered,may
