Context,Collocate
Years 1873-1877: would be an important additional fact pointing in the same direction.,additional
Years 1873-1877: much strengthened by the additional fact that at whatever point in,additional
"Years 1873-1877: of the bell. The additional fact to be met, viz. the",additional
Years 1873-1877: is remarkable ; and the fact scems to point to the,remarkable
Years 1873-1877: 53. Tt is a remarkable fact that the western coasts of,remarkable
"Years 1873-1877: of Peripatus, the most remarkable fact is the wide divarication of",remarkable
Years 1873-1877: of the ventral nerve-cords. The fact was considered remarkable and dwelt,remarkable
Years 1873-1877: is doubly remarkable now. The fact shuts off at once all,remarkable
Years 1873-1877: the more remarkable from the fact that the epithelial cells in,remarkable
Years 1873-1877: is quite as remarkable a fact in the case of Medus,remarkable
Years 1873-1877: * Sitzungs- berichte.” A remarkable fact is that the parasites are,remarkable
"Years 1873-1877: midst, it is a remarkable fact that typhoid fever and diphtheria",remarkable
Years 1873-1877: covered. It is a remarkable fact that the corallum of Millepora,remarkable
Years 1873-1877: been noticed as a remarkable fact that whilst the Oolitic ferns,remarkable
Years 1873-1877: pl. 10. $ This remarkable fact indicates that the fossil fronds,remarkable
Years 1873-1877: man. Well established as this fact now is from other independent,established
"Years 1873-1877: old one or not, the fact has been clearly established that",established
Years 1873-1877: I may illustrate from a fact established in the preceding contributions.,established
Years 1873-1877: has been assumed as a fact established by the researches of,established
"Years 1873-1877: interesting results, has noticed the fact that great disturbances occurred frequently",interesting
"Years 1873-1877: capable*®, 2 (2) Another interesting fact brought out by this form",interesting
Years 1873-1877: I may mention an interesting fact which is probably connected with,interesting
"Years 1873-1877: of the bell. This interesting fact is rendered apparent, first, by",interesting
Years 1873-1877: rendered particularly interesting from the fact that in the case of,interesting
Years 1873-1877: the opposite hemisphere. The important fact noted in Exp. VII. is,noted
"Years 1873-1877: the same time, however, the fact is again noted that tactile",noted
"Years 1873-1877: covered with scum. 'The salient fact here to be noted is,",noted
"Years 1873-1877: referred, calls attention to the. fact that the metalloids show the",attention
Years 1873-1877: called my attention to the fact that a specimen similar to,attention
"Years 1873-1877: note) called attention to the fact that some species of SphenophyTlum,",attention
