Context,Collocate,File,Directory,Year
"the matter Sf fact then, Z Mr",matter,rstl_1700_0089.txt,txt_rstl,1700
the matter of fact was rue ;,matter,rstl_1702_0052.txt,txt_rstl,1702
the matter of fact to m2 seems,matter,rstl_1706_0051.txt,txt_rstl,1706
Matter . of Fact : known (143),matter,rstl_1708_0023.txt,txt_rstl,1708
by matter of Fact ; which take,matter,rstl_1708_0039.txt,txt_rstl,1708
relace Matter of Fact as to the,matter,rstl_1708_0062.txt,txt_rstl,1708
the matter of fact was rue ;,of,rstl_1702_0052.txt,txt_rstl,1702
the matter of fact to m2 seems,of,rstl_1706_0051.txt,txt_rstl,1706
Matter . of Fact : known (143),of,rstl_1708_0023.txt,txt_rstl,1708
by matter of Fact ; which take,of,rstl_1708_0039.txt,txt_rstl,1708
relace Matter of Fact as to the,of,rstl_1708_0062.txt,txt_rstl,1708
