Context,Collocate,File,Directory,Year
had ascertained that fact since the year,that,rstl_1792_0025.txt,txt_rstl,1792
"whole. That remarkable fact will prove, that",that,rstl_1792_0025.txt,txt_rstl,1792
that if in fact there were a,that,rstl_1792_0020.txt,txt_rstl,1792
is yet a fact that the breadth,that,rstl_1792_0020.txt,txt_rstl,1792
is a known fact that fluids exhibit,that,rstl_1793_0015.txt,txt_rstl,1793
"it was in fact Sntirely passive,, and",in,rstl_1785_0020.txt,txt_rstl,1785
"conjunction, is in fact only the appa-",in,rstl_1792_0020.txt,txt_rstl,1792
that if in fact there were a,in,rstl_1792_0020.txt,txt_rstl,1792
"ascertain whether in fact this hemisphere, which,",in,rstl_1792_0020.txt,txt_rstl,1792
and this in fact was the breadth,in,rstl_1792_0020.txt,txt_rstl,1792
"air, was in fact exposed to a",in,rstl_1792_0014.txt,txt_rstl,1792
it is in fact to all intents,in,rstl_1793_0013.txt,txt_rstl,1793
"torquetum, which in fact was no- thing",in,rstl_1793_0011.txt,txt_rstl,1793
and was in fact no more than,in,rstl_1793_0011.txt,txt_rstl,1793
and is in fact a hanging level,in,rstl_1793_0011.txt,txt_rstl,1793
and this in fact was double the,in,rstl_1793_0011.txt,txt_rstl,1793
"can spout, a fact worthy of enquiry.",a,rstl_1787_0038.txt,txt_rstl,1787
that if in fact there were a,a,rstl_1792_0020.txt,txt_rstl,1792
of ours; a fact absolutely contradicted by,a,rstl_1792_0020.txt,txt_rstl,1792
is yet a fact that the breadth,a,rstl_1792_0020.txt,txt_rstl,1792
opened negative: a fact which has not,a,rstl_1792_0015.txt,txt_rstl,1792
"scrobiculus cordis), a fact which I think",a,rstl_1792_0014.txt,txt_rstl,1792
"air, was in fact exposed to a",a,rstl_1792_0014.txt,txt_rstl,1792
"is a new fact ; and, I",a,rstl_1792_0007.txt,txt_rstl,1792
is a known fact that fluids exhibit,a,rstl_1793_0015.txt,txt_rstl,1793
and is in fact a hanging level,a,rstl_1793_0011.txt,txt_rstl,1793
"you, as a fact within my own",a,rstl_1793_0009.txt,txt_rstl,1793
had observed the fact previous to my,the,rstl_1784_0027.txt,txt_rstl,1784
"allows S the fact in-general, but ascribes",the,rstl_1784_0015.txt,txt_rstl,1784
which experiment- the fact seems to be,the,rstl_1785_0024.txt,txt_rstl,1785
Gogularity of the fact certainly claims the,the,rstl_1786_0011.txt,txt_rstl,1786
"his owledge, the fact was not clearly",the,rstl_1787_0024.txt,txt_rstl,1787
"the nitrous, the fact will be only",the,rstl_1788_0021.txt,txt_rstl,1788
had ascertained that fact since the year,the,rstl_1792_0025.txt,txt_rstl,1792
"can bring the fact to be proved,",the,rstl_1792_0023.txt,txt_rstl,1792
"conjunction, is in fact only the appa-",the,rstl_1792_0020.txt,txt_rstl,1792
and this in fact was the breadth,the,rstl_1792_0020.txt,txt_rstl,1792
is yet a fact that the breadth,the,rstl_1792_0020.txt,txt_rstl,1792
"the experiments. The fact is, when cast",the,rstl_1792_0016.txt,txt_rstl,1792
dence of the fact sufficiently satisfactory to,the,rstl_1793_0014.txt,txt_rstl,1793
and this in fact was double the,the,rstl_1793_0011.txt,txt_rstl,1793
had observed the fact previous to my,the,rstl_1784_0027.txt,txt_rstl,1784
"allows S the fact in-general, but ascribes",the,rstl_1784_0015.txt,txt_rstl,1784
which experiment- the fact seems to be,the,rstl_1785_0024.txt,txt_rstl,1785
Gogularity of the fact certainly claims the,the,rstl_1786_0011.txt,txt_rstl,1786
"his owledge, the fact was not clearly",the,rstl_1787_0024.txt,txt_rstl,1787
"the nitrous, the fact will be only",the,rstl_1788_0021.txt,txt_rstl,1788
had ascertained that fact since the year,the,rstl_1792_0025.txt,txt_rstl,1792
"can bring the fact to be proved,",the,rstl_1792_0023.txt,txt_rstl,1792
"conjunction, is in fact only the appa-",the,rstl_1792_0020.txt,txt_rstl,1792
and this in fact was the breadth,the,rstl_1792_0020.txt,txt_rstl,1792
is yet a fact that the breadth,the,rstl_1792_0020.txt,txt_rstl,1792
"the experiments. The fact is, when cast",the,rstl_1792_0016.txt,txt_rstl,1792
dence of the fact sufficiently satisfactory to,the,rstl_1793_0014.txt,txt_rstl,1793
and this in fact was double the,the,rstl_1793_0011.txt,txt_rstl,1793
had observed the fact previous to my,the,rstl_1784_0027.txt,txt_rstl,1784
"allows S the fact in-general, but ascribes",the,rstl_1784_0015.txt,txt_rstl,1784
which experiment- the fact seems to be,the,rstl_1785_0024.txt,txt_rstl,1785
Gogularity of the fact certainly claims the,the,rstl_1786_0011.txt,txt_rstl,1786
"his owledge, the fact was not clearly",the,rstl_1787_0024.txt,txt_rstl,1787
"the nitrous, the fact will be only",the,rstl_1788_0021.txt,txt_rstl,1788
had ascertained that fact since the year,the,rstl_1792_0025.txt,txt_rstl,1792
"can bring the fact to be proved,",the,rstl_1792_0023.txt,txt_rstl,1792
"conjunction, is in fact only the appa-",the,rstl_1792_0020.txt,txt_rstl,1792
and this in fact was the breadth,the,rstl_1792_0020.txt,txt_rstl,1792
is yet a fact that the breadth,the,rstl_1792_0020.txt,txt_rstl,1792
"the experiments. The fact is, when cast",the,rstl_1792_0016.txt,txt_rstl,1792
dence of the fact sufficiently satisfactory to,the,rstl_1793_0014.txt,txt_rstl,1793
and this in fact was double the,the,rstl_1793_0011.txt,txt_rstl,1793
had observed the fact previous to my,the,rstl_1784_0027.txt,txt_rstl,1784
"allows S the fact in-general, but ascribes",the,rstl_1784_0015.txt,txt_rstl,1784
which experiment- the fact seems to be,the,rstl_1785_0024.txt,txt_rstl,1785
Gogularity of the fact certainly claims the,the,rstl_1786_0011.txt,txt_rstl,1786
"his owledge, the fact was not clearly",the,rstl_1787_0024.txt,txt_rstl,1787
"the nitrous, the fact will be only",the,rstl_1788_0021.txt,txt_rstl,1788
had ascertained that fact since the year,the,rstl_1792_0025.txt,txt_rstl,1792
"can bring the fact to be proved,",the,rstl_1792_0023.txt,txt_rstl,1792
"conjunction, is in fact only the appa-",the,rstl_1792_0020.txt,txt_rstl,1792
and this in fact was the breadth,the,rstl_1792_0020.txt,txt_rstl,1792
is yet a fact that the breadth,the,rstl_1792_0020.txt,txt_rstl,1792
"the experiments. The fact is, when cast",the,rstl_1792_0016.txt,txt_rstl,1792
dence of the fact sufficiently satisfactory to,the,rstl_1793_0014.txt,txt_rstl,1793
and this in fact was double the,the,rstl_1793_0011.txt,txt_rstl,1793
