Context,Collocate,File,Directory,Year,Frequency Filter
"of oxygen. A. variety of facts which prove this, v have",prove,rstl_1796_0014.txt,txt_rstl,1796,6
as we have no positive facts that prove muriatic acid to,prove,rstl_1802_0008.txt,txt_rstl,1802,6
but I have offered some facts to prove that it is,prove,rstl_1805_0006.txt,txt_rstl,1805,6
to be in possession of facts to prove that both buds,prove,rstl_1805_0006.txt,txt_rstl,1805,6
; but as a few facts stated to corroborate an assertion.,stated,rstl_1803_0012.txt,txt_rstl,1803,6
"been sufficiently proved, by the facts which haye been stated ;""",stated,rstl_1804_0014.txt,txt_rstl,1804,6
"as! they went, and a-few facts are stated in my first",stated,rstl_1805_0007.txt,txt_rstl,1805,6
such an accession of new facts to our present stock of,new,rstl_1797_0009.txt,txt_rstl,1797,6
"of science, and to collecting facts out of which new principles",new,rstl_1797_0001.txt,txt_rstl,1797,6
"added to these, several new facts respecting it in other animals,",new,rstl_1798_0013.txt,txt_rstl,1798,6
"intelligible; and that several new facts are 4.8 Dr. YouxG's Lecture,",new,rstl_1802_0004.txt,txt_rstl,1802,6
"proportion to the number of facts which have been observed, and",number,rstl_1798_0014.txt,txt_rstl,1798,6
"time, state a number of facts I have collected, relative both",number,rstl_1798_0004.txt,txt_rstl,1798,6
"many occasions, brought to light facts of importance in the animal",many,rstl_1796_0023.txt,txt_rstl,1796,6
"are as yet undiscovered. Many facts indicate, that time alone does",many,rstl_1804_0017.txt,txt_rstl,1804,6
"at first sight. Many other facts might be added, in support",many,rstl_1804_0006.txt,txt_rstl,1804,6
"by the many in- teresting facts that came under my observation,",many,rstl_1804_0006.txt,txt_rstl,1804,6
"into benzoic acid. , Many facts appear more or less to",many,rstl_1805_0023.txt,txt_rstl,1805,6
"its effects. There are many facts of this kind upon record,",many,rstl_1805_0014.txt,txt_rstl,1805,6
"am in. possession of many facts to prove-that seedling trees, in",many,rstl_1805_0006.txt,txt_rstl,1805,6
"was decomposed. When all these facts are considered, it appears to",these,rstl_1796_0014.txt,txt_rstl,1796,6
"sxame mass are black. These facts seem sufficient to prove, that",these,rstl_1797_0021.txt,txt_rstl,1797,6
"portion of gas, both these facts were sufficiently apparent ; but-",these,rstl_1797_0020.txt,txt_rstl,1797,6
"animal is composed. To these facts we may add, that the",these,rstl_1797_0009.txt,txt_rstl,1797,6
some difficulty in reconciling these facts to impregnation by contact of,these,rstl_1797_0009.txt,txt_rstl,1797,6
the same conse- quence. These facts militate strongly against the possibility,these,rstl_1797_0009.txt,txt_rstl,1797,6
from the inflamed powder. These facts certainly render it more than,these,rstl_1800_0012.txt,txt_rstl,1800,6
its parts; when such strong facts as these are corroborated by,these,rstl_1800_0017.txt,txt_rstl,1800,6
"with nitrate of mercury. These facts induced me to suppose, that",these,rstl_1801_0022.txt,txt_rstl,1801,6
"wood within the wound. These facts incontestibly prove, that the medullary",these,rstl_1803_0011.txt,txt_rstl,1803,6
"vate individuals from ascertaining these facts by experiment ; and, as",these,rstl_1803_0005.txt,txt_rstl,1803,6
to se- parate them. These facts are in: absolute contradiction to,these,rstl_1804_0013.txt,txt_rstl,1804,6
"in the preceding instances. These facts appear to prove, that the",these,rstl_1804_0010.txt,txt_rstl,1804,6
I shall ad- duce some facts in favour of it; they,some,rstl_1796_0001.txt,txt_rstl,1796,6
to mention some of those facts relating to it which scem,some,rstl_1797_0013.txt,txt_rstl,1797,6
"2 But though some important facts are clearly ascertained, = there",some,rstl_1797_0009.txt,txt_rstl,1797,6
some difficulty in reconciling these facts to impregnation by contact of,some,rstl_1797_0009.txt,txt_rstl,1797,6
"substances; but, as some remarkable facts were ascertained, I have now",some,rstl_1799_0019.txt,txt_rstl,1799,6
"that subject; and, as some facts have come under my observation,",some,rstl_1801_0017.txt,txt_rstl,1801,6
us with some very interesting facts on this. = subject. £,some,rstl_1802_0011.txt,txt_rstl,1802,6
"present occasion, to state some facts and observations, in support of",some,rstl_1802_0001.txt,txt_rstl,1802,6
"some curious and instruc- tive facts have been discovered, still more",some,rstl_1803_0005.txt,txt_rstl,1803,6
but I have offered some facts to prove that it is,some,rstl_1805_0006.txt,txt_rstl,1805,6
"investigation, tending to explain some facts and establish some analogies, which",some,rstl_1805_0005.txt,txt_rstl,1805,6
to be. in possession of facts sufficient-to enable? me to-speak with,me,rstl_1799_0013.txt,txt_rstl,1799,6
"with nitrate of mercury. These facts induced me to suppose, that",me,rstl_1801_0022.txt,txt_rstl,1801,6
