Context,Collocate
"Years 1863-1867: h. Tt is a curious fact that all these different types,",curious
"Years 1863-1867: the analysis, and this curious fact must thus remain unexplained until",curious
Years 1863-1867: but the curious and surprising fact in the observation from 22”,curious
"Years 1863-1867: depth, but that this curious fact is observed only in the",curious
Years 1863-1867: to me that this curious fact can be explained only by,curious
Years 1863-1867: simple explanation of an interesting fact noticed OF RADIANT HEAT TO,interesting
Years 1863-1867: region Hows the very interesting fact that its salinity increases on,interesting
"Years 1863-1867: South, we find the interesting fact that the water flowing in",interesting
Years 1863-1867: small size. The moxst interesting fact to be pointed out is,interesting
Years 1863-1867: to publish the yery interesting fact that the plates first formed,interesting
"Years 1863-1867: the cause of this interesting fact is now being prosecuted, and",interesting
Years 1863-1867: further draw attention to the fact that for this region also,attention
Years 1863-1867: will call attention to the fact that we have = as,attention
Years 1863-1867: to direct attention to the fact that while the processes employed,attention
Years 1863-1867: called particular attention to the fact of the great uniformity in,attention
"Years 1863-1867: would call attention to the fact that, when water is added",attention
Years 1863-1867: called my attention to this fact by manifesting consider- able abnormities,attention
Years 1863-1867: has called attention to this fact in his lectures at the,attention
Years 1863-1867: simple explanation of an interesting fact noticed OF RADIANT HEAT TO,explanation
"Years 1863-1867: gravels. The explanation of this fact is, I apprehend, to be",explanation
"Years 1863-1867: seek an explanation of the fact in another direction, be supposing",explanation
"Years 1863-1867: less rich in salts, a fact which finds FR explanation in",explanation
Years 1863-1867: sand*. His explanation of this fact was that t access of,explanation
Years 1863-1867: receives its explanation in the fact that in the Bird this,explanation
Years 1863-1867: weight is evident from the fact that the specific refractive energy,evident
"Years 1863-1867: as is evident from the fact that when J, L become",evident
Years 1863-1867: AND B. VF. DUPPA'S Tn fact it was evident that the,evident
"Years 1863-1867: electro-helices, is evident from the fact that the same degree of",evident
"Years 1863-1867: truth, is probable from the fact that, in imitating the process",probable
Years 1863-1867: probable ; but when this fact is considered with reference to,probable
"Years 1863-1867: becomes more probable from the fact that chemically similar, and even",probable
Years 1863-1867: is further probable from the fact that the sum of the,probable
Years 1863-1867: with either. And the important fact that the s0-called connective-tissue corpuscles,important
"Years 1863-1867: » Table, the ll important fact will be obvious, namely, the",important
Years 1863-1867: Source. 2 To this important fact the disturbances of each of,important
Years 1863-1867: first to record the important fact that the qualities of heat,important
Years 1863-1867: author pointed out the important fact that the fibres mutually cross,important
Years 1863-1867: brought to light the remarkable fact that the body of our,remarkable
Years 1863-1867: to observe the very remarkable fact that while the effect of,remarkable
Years 1863-1867: he further notes the remarkable fact that if these animals are,remarkable
"Years 1863-1867: ED ve The extremely remarkable fact here reveals itself, that when",remarkable
Years 1863-1867: the more remarkable from the fact that they have their origin,remarkable
Years 1863-1867: be approximately equal. Yet in fact we find that neither in,yet
Years 1863-1867: making this statement by the fact that we have not yet,yet
"Years 1863-1867: writes MELLON1, © as no fact is yet known which distinctly",yet
Years 1863-1867: will be the most extraordinary fact that has yet appeared in,yet
"Years 1863-1867: be indecomposable in point, of fact and yet from reasons of",yet
Years 1863-1867: of suspended molecules. And the fact that as yet no cilis,yet
Years 1863-1867: is in accordance with the fact preyiously made known * Obseryations,known
"Years 1863-1867: writes MELLON1, © as no fact is yet known which distinctly",known
Years 1863-1867: are two known numbers; in fact 1G=(L(18JK+135I2—J'L)+(JK+9LY)+64L(IK+9LY. I am indebted to,known
Years 1863-1867: West Yreenland glaciers. Had this fact been known before the sounds,known
"Years 1863-1867: mild tem- perature, and this fact is 80 generally known in",known
Years 1863-1867: and might be annihilated known fact that any 2 wit -,known
Years 1863-1867: connexion with the well known fact of the greater velocity of,known
"Years 1863-1867: of an algebraical equality, The fact is, as shown above, that",shown
"Years 1863-1867: suggested, is shown by the fact that in the Hedgehog and",shown
Years 1863-1867: carbon. is shown by the fact that its image first pierces,shown
"Years 1863-1867: droplets, is shown by the fact that they sometimes fuse together.",shown
"Years 1863-1867: yelk, is shown by the fact that eggs which have lain",shown
"Years 1863-1867: fishes, is shown by the fact that they do not begin",shown
Years 1863-1867: but the curious and surprising fact in the observation from 22”,observation
Years 1863-1867: and he connected the latter fact with the observation that a,observation
Years 1863-1867: until s0me time afterwards. 'This fact may be observed in the,observed
"Years 1863-1867: objected that, Judging from the fact of the decrease generally observed",observed
Years 1863-1867: in its mass. The 8ame fact has also been observed not,observed
"Years 1863-1867: depth, but that this curious fact is observed only in the",observed
Years 1863-1867: with atmospheric air. 'The conyerse fact is observed when the inflating,observed
Years 1863-1867: annealed wires by experiment; in fact we must asxume that the,must
"Years 1863-1867: have the same signs, in fact each must be negative. The",must
"Years 1863-1867: the analysis, and this curious fact must thus remain unexplained until",must
"Years 1863-1867: hydrogen, chlorine, &c. must in fact be taken only half as",must
Years 1863-1867: ordinary prehension for recognizing the fact that the alimentary particles must,must
"Years 1863-1867: towards the hill, following in fact nearly the present shape of",following
"Years 1863-1867: acted upon by light, in fact possessing all the properties of",upon
Years 1863-1867: cannot be laid upon the fact that deviations from the prescribed,upon
Years 1863-1867: rests his opinion upon the fact that in fine transverg Sections,upon
Years 1863-1867: active.” DAYAINE insists upon the fact that organic matter any kind,upon
Years 1863-1867: of the Torse is in fact as follows: from any point,point
Years 1863-1867: to a distinct family. In fact every point in the curyes,point
Years 1863-1867: such a point is in fact equivalent to two cusps and,point
Years 1863-1867: last-mentioned point z=+ being in fact the point of union of,point
Years 1863-1867: fibres near their distribution. In fact the distinction of a fibre,fibre
"Years 1863-1867: fibre divides and subdivides. In fact dark-bordered nerve-fibres, near their ultimate",fibre
"Years 1863-1867: be accelerated, and may in fact be completed in the course",may
"Years 1863-1867: I may revert to the fact T haye already stated *,",may
Years 1863-1867: until s0me time afterwards. 'This fact may be observed in the,may
Years 1863-1867: others as a straight fibre—a fact which may hereafter be of,may
"Years 1863-1867: lower order, We may in fact conclude that such reduced differential",may
"Years 1863-1867: products of decomposition may in fact be safely predicted beforehand, as",may
Years 1863-1867: phenylic alcohol. It may in fact be considered as the first,may
Years 1863-1867: than as real values. In fact it may be inferred that,may
Years 1863-1867: in its shell-tissue ; in fact it may be said to,may
"Years 1863-1867: be accelerated, and may in fact be completed in the course",may
"Years 1863-1867: I may revert to the fact T haye already stated *,",may
Years 1863-1867: until s0me time afterwards. 'This fact may be observed in the,may
Years 1863-1867: others as a straight fibre—a fact which may hereafter be of,may
"Years 1863-1867: lower order, We may in fact conclude that such reduced differential",may
"Years 1863-1867: products of decomposition may in fact be safely predicted beforehand, as",may
Years 1863-1867: phenylic alcohol. It may in fact be considered as the first,may
Years 1863-1867: than as real values. In fact it may be inferred that,may
Years 1863-1867: in its shell-tissue ; in fact it may be said to,may
"Years 1863-1867: 2, w'), which is in fact the equation of the scroll",equation
Years 1863-1867: change. This equation expresses the fact that the quantities of substance,equation
Years 1863-1867: (the equation T-=A7A is in fact equivalent to the before-mentioned expression,equation
"Years 1863-1867: of the equation is in fact a*(a?, y”)""=0, (n=mp+e), and the",equation
"Years 1863-1867: ledge, the upper surface in fact projecting 3 inches beyond the",surface
"Years 1863-1867: be accelerated, and may in fact be completed in the course",may
"Years 1863-1867: I may revert to the fact T haye already stated *,",may
Years 1863-1867: until s0me time afterwards. 'This fact may be observed in the,may
Years 1863-1867: others as a straight fibre—a fact which may hereafter be of,may
"Years 1863-1867: lower order, We may in fact conclude that such reduced differential",may
"Years 1863-1867: products of decomposition may in fact be safely predicted beforehand, as",may
Years 1863-1867: phenylic alcohol. It may in fact be considered as the first,may
Years 1863-1867: than as real values. In fact it may be inferred that,may
Years 1863-1867: in its shell-tissue ; in fact it may be said to,may
"Years 1863-1867: be accelerated, and may in fact be completed in the course",may
"Years 1863-1867: I may revert to the fact T haye already stated *,",may
Years 1863-1867: until s0me time afterwards. 'This fact may be observed in the,may
Years 1863-1867: others as a straight fibre—a fact which may hereafter be of,may
"Years 1863-1867: lower order, We may in fact conclude that such reduced differential",may
"Years 1863-1867: products of decomposition may in fact be safely predicted beforehand, as",may
Years 1863-1867: phenylic alcohol. It may in fact be considered as the first,may
Years 1863-1867: than as real values. In fact it may be inferred that,may
Years 1863-1867: in its shell-tissue ; in fact it may be said to,may
"Years 1863-1867: the curve m2 is in fact this line counting m times,",line
Years 1863-1867: & trix line is in fact an m-tuple line of the,line
Years 1863-1867: any multiple generating line; in fact a multiple generating line would,line
Years 1863-1867: line is a scroll; in fact any plane whatever through the,line
