Context,Word,File,Directory
"was decomposed. When all these facts are considered, it appears to",these,Unknown,Unknown
"sxame mass are black. These facts seem sufficient to prove, that",these,Unknown,Unknown
"portion of gas, both these facts were sufficiently apparent ; but-",these,rstl_1797_0020.txt,txt_rstl
"animal is composed. To these facts we may add, that the",these,Unknown,Unknown
some difficulty in reconciling these facts to impregnation by contact of,these,Unknown,Unknown
the same conse- quence. These facts militate strongly against the possibility,these,Unknown,Unknown
from the inflamed powder. These facts certainly render it more than,these,Unknown,Unknown
its parts; when such strong facts as these are corroborated by,these,Unknown,Unknown
"with nitrate of mercury. These facts induced me to suppose, that",these,Unknown,Unknown
"wood within the wound. These facts incontestibly prove, that the medullary",these,rstl_1803_0011.txt,txt_rstl
"vate individuals from ascertaining these facts by experiment ; and, as",these,Unknown,Unknown
to se- parate them. These facts are in: absolute contradiction to,these,Unknown,Unknown
"in the preceding instances. These facts appear to prove, that the",these,rstl_1804_0010.txt,txt_rstl
I shall ad- duce some facts in favour of it; they,some,rstl_1796_0001.txt,txt_rstl
to mention some of those facts relating to it which scem,some,rstl_1797_0013.txt,txt_rstl
"2 But though some important facts are clearly ascertained, = there",some,Unknown,Unknown
some difficulty in reconciling these facts to impregnation by contact of,some,Unknown,Unknown
"substances; but, as some remarkable facts were ascertained, I have now",some,Unknown,Unknown
"that subject; and, as some facts have come under my observation,",some,Unknown,Unknown
us with some very interesting facts on this. = subject. £,some,Unknown,Unknown
"present occasion, to state some facts and observations, in support of",some,rstl_1802_0001.txt,txt_rstl
"some curious and instruc- tive facts have been discovered, still more",some,Unknown,Unknown
but I have offered some facts to prove that it is,some,rstl_1805_0006.txt,txt_rstl
"investigation, tending to explain some facts and establish some analogies, which",some,rstl_1805_0005.txt,txt_rstl
"of oxygen. A. variety of facts which prove this, v have",have,Unknown,Unknown
"highly probable, since all the facts I have been able to",have,rstl_1796_0001.txt,txt_rstl
"proportion to the number of facts which have been observed, and",have,Unknown,Unknown
a detail of all the facts I have collected; 1 $hall,have,Unknown,Unknown
"subject, 80 well explain the facts which I have stated, that",have,rstl_1798_0007.txt,txt_rstl
"time, state a number of facts I have collected, relative both",have,Unknown,Unknown
"substances; but, as some remarkable facts were ascertained, I have now",have,Unknown,Unknown
"reason, I have collected such facts as were likely to ascertain",have,rstl_1799_0006.txt,txt_rstl
"that subject; and, as some facts have come under my observation,",have,Unknown,Unknown
"Sir Joszpn Banks, the following facts have been ascertained. The first",have,Unknown,Unknown
have hitherto inspected them. The facts which deserve to be first,have,Unknown,Unknown
"not at present known, the facts which have of the Ornithorhynchus",have,rstl_1802_0013.txt,txt_rstl
as we have no positive facts that prove muriatic acid to,have,Unknown,Unknown
name I have adopted. The facts which I have related in,have,Unknown,Unknown
confine our view of the facts and principles that have been,have,Unknown,Unknown
"prin- ciple. From the different facts that have been stated, it",have,Unknown,Unknown
"the relations of the different facts that have been detailed, to",have,Unknown,Unknown
"some curious and instruc- tive facts have been discovered, still more",have,Unknown,Unknown
"bodies; and, considering the general facts which have been long observed,",have,Unknown,Unknown
from a knowledge of the facts which have been esta- blished,have,Unknown,Unknown
"inclined to suspect, from the facts which have been adduced, to",have,Unknown,Unknown
| I have observed the.;same facts and similar appearances-in operations of,have,rstl_1805_0010.txt,txt_rstl
but I have offered some facts to prove that it is,have,rstl_1805_0006.txt,txt_rstl
"highly probable, since all the facts I have been able to",been,rstl_1796_0001.txt,txt_rstl
"proportion to the number of facts which have been observed, and",been,Unknown,Unknown
"Sir Joszpn Banks, the following facts have been ascertained. The first",been,Unknown,Unknown
confine our view of the facts and principles that have been,been,Unknown,Unknown
"prin- ciple. From the different facts that have been stated, it",been,Unknown,Unknown
"the relations of the different facts that have been detailed, to",been,Unknown,Unknown
been founded only upon such facts as were uniformly the same,been,Unknown,Unknown
"some curious and instruc- tive facts have been discovered, still more",been,Unknown,Unknown
"bodies; and, considering the general facts which have been long observed,",been,Unknown,Unknown
"been sufficiently proved, by the facts which haye been stated ;""",been,Unknown,Unknown
from a knowledge of the facts which have been esta- blished,been,Unknown,Unknown
"inclined to suspect, from the facts which have been adduced, to",been,Unknown,Unknown
"resembling a sost powder, are facts which I believe to be",are,Unknown,Unknown
circumstance among the list of facts we are ac- quainted with.,are,Unknown,Unknown
"was decomposed. When all these facts are considered, it appears to",are,Unknown,Unknown
"sxame mass are black. These facts seem sufficient to prove, that",are,Unknown,Unknown
a brief summary of the facts that are establiched by the,are,rstl_1797_0020.txt,txt_rstl
are indebted for s0ome important facts on the structure of the,are,Unknown,Unknown
"2 But though some important facts are clearly ascertained, = there",are,Unknown,Unknown
problem be- fore us. The facts are already in the possession,are,Unknown,Unknown
we may draw from the facts which are recorded in this,are,Unknown,Unknown
its parts; when such strong facts as these are corroborated by,are,Unknown,Unknown
I shall merely select such facts as not only are perfectly,are,rstl_1800_0016.txt,txt_rstl
"in itself sufficiently paradoxical. The facts last mentioned, are s0mewhat analogous",are,Unknown,Unknown
"intelligible; and that several new facts are 4.8 Dr. YouxG's Lecture,",are,Unknown,Unknown
"appear pro- bable, when the facts hereafter detailed are examined, that",are,Unknown,Unknown
"are as yet undiscovered. Many facts indicate, that time alone does",are,Unknown,Unknown
to se- parate them. These facts are in: absolute contradiction to,are,Unknown,Unknown
set with strong hairs. The facts now produced are sufficient to,are,rstl_1804_0008.txt,txt_rstl
"its effects. There are many facts of this kind upon record,",are,rstl_1805_0014.txt,txt_rstl
"as! they went, and a-few facts are stated in my first",are,Unknown,Unknown
"resembling a sost powder, are facts which I believe to be",which,Unknown,Unknown
"of oxygen. A. variety of facts which prove this, v have",which,Unknown,Unknown
to mention some of those facts relating to it which scem,which,rstl_1797_0013.txt,txt_rstl
"of science, and to collecting facts out of which new principles",which,Unknown,Unknown
"proportion to the number of facts which have been observed, and",which,Unknown,Unknown
"subject, 80 well explain the facts which I have stated, that",which,rstl_1798_0007.txt,txt_rstl
I was desirous- that the facts which I had discovered respecting,which,Unknown,Unknown
we may draw from the facts which are recorded in this,which,Unknown,Unknown
have hitherto inspected them. The facts which deserve to be first,which,Unknown,Unknown
"not at present known, the facts which have of the Ornithorhynchus",which,rstl_1802_0013.txt,txt_rstl
"present occasion, first relate the facts on which this opinion is",which,Unknown,Unknown
name I have adopted. The facts which I have related in,which,Unknown,Unknown
"bodies; and, considering the general facts which have been long observed,",which,Unknown,Unknown
"been sufficiently proved, by the facts which haye been stated ;""",which,Unknown,Unknown
from a knowledge of the facts which have been esta- blished,which,Unknown,Unknown
me to agree with those facts which nature permits us to,which,Unknown,Unknown
a short statement of the facts which appear to me 80,which,Unknown,Unknown
"inclined to suspect, from the facts which have been adduced, to",which,Unknown,Unknown
a' former Paper;* which the facts (though quite correctly stated) do,which,rstl_1805_0019.txt,txt_rstl
"investigation, tending to explain some facts and establish some analogies, which",which,rstl_1805_0005.txt,txt_rstl
"resembling a sost powder, are facts which I believe to be",i,Unknown,Unknown
I shall ad- duce some facts in favour of it; they,i,rstl_1796_0001.txt,txt_rstl
"highly probable, since all the facts I have been able to",i,rstl_1796_0001.txt,txt_rstl
a detail of all the facts I have collected; 1 $hall,i,Unknown,Unknown
"subject, 80 well explain the facts which I have stated, that",i,rstl_1798_0007.txt,txt_rstl
"time, state a number of facts I have collected, relative both",i,Unknown,Unknown
"substances; but, as some remarkable facts were ascertained, I have now",i,Unknown,Unknown
I was desirous- that the facts which I had discovered respecting,i,Unknown,Unknown
"reason, I have collected such facts as were likely to ascertain",i,rstl_1799_0006.txt,txt_rstl
"I flatter myself, render the facts less worthy of and Observations",i,Unknown,Unknown
I shall merely select such facts as not only are perfectly,i,rstl_1800_0016.txt,txt_rstl
their own inferences from the facts above related. I shall only,i,Unknown,Unknown
name I have adopted. The facts which I have related in,i,Unknown,Unknown
that I should here repeat facts already 80 well established ;,i,Unknown,Unknown
"any remarks on the curious facts they present to us, I",i,Unknown,Unknown
"to be unfounded, as the facts I shall proceed to state",i,rstl_1805_0019.txt,txt_rstl
| I have observed the.;same facts and similar appearances-in operations of,i,rstl_1805_0010.txt,txt_rstl
but I have offered some facts to prove that it is,i,rstl_1805_0006.txt,txt_rstl
"sxame mass are black. These facts seem sufficient to prove, that",that,Unknown,Unknown
a brief summary of the facts that are establiched by the,that,rstl_1797_0020.txt,txt_rstl
"animal is composed. To these facts we may add, that the",that,Unknown,Unknown
"too much to state the facts in detail, sceing that in",that,Unknown,Unknown
"prove, as far as three facts can go, that if the",that,Unknown,Unknown
"subject, 80 well explain the facts which I have stated, that",that,rstl_1798_0007.txt,txt_rstl
I was desirous- that the facts which I had discovered respecting,that,Unknown,Unknown
"in both cases. The above facts prove, that the combination of",that,Unknown,Unknown
us to account for various facts that fall under our daily,that,Unknown,Unknown
"the membrana tympani. From the facts therein detailed it appears, that",that,Unknown,Unknown
"with nitrate of mercury. These facts induced me to suppose, that",that,Unknown,Unknown
"that subject; and, as some facts have come under my observation,",that,Unknown,Unknown
"well prepared to distinguish' between facts observed, and the consequences that",that,Unknown,Unknown
as we have no positive facts that prove muriatic acid to,that,Unknown,Unknown
"intelligible; and that several new facts are 4.8 Dr. YouxG's Lecture,",that,Unknown,Unknown
"8th, 1802, * That the facts did not, with invariable accuracy,",that,rstl_1803_0004.txt,txt_rstl
"one of the most extraordinary facts respecting alloys, that two metals,",that,Unknown,Unknown
confine our view of the facts and principles that have been,that,Unknown,Unknown
"wood within the wound. These facts incontestibly prove, that the medullary",that,rstl_1803_0011.txt,txt_rstl
"appear pro- bable, when the facts hereafter detailed are examined, that",that,Unknown,Unknown
"prin- ciple. From the different facts that have been stated, it",that,Unknown,Unknown
"the relations of the different facts that have been detailed, to",that,Unknown,Unknown
that I should here repeat facts already 80 well established ;,that,Unknown,Unknown
"therefore appeared proper, that the facts thus ascertained concerning the wear",that,Unknown,Unknown
"are as yet undiscovered. Many facts indicate, that time alone does",that,Unknown,Unknown
"in the preceding instances. These facts appear to prove, that the",that,rstl_1804_0010.txt,txt_rstl
"by the many in- teresting facts that came under my observation,",that,Unknown,Unknown
but I have offered some facts to prove that it is,that,rstl_1805_0006.txt,txt_rstl
to be in possession of facts to prove that both buds,that,rstl_1805_0006.txt,txt_rstl
"necessity of strictly separating the facts observed from the ideas which,",from,Unknown,Unknown
from the inflamed powder. These facts certainly render it more than,from,Unknown,Unknown
we may draw from the facts which are recorded in this,from,Unknown,Unknown
the develope- ment of the facts resulting from the experiments on,from,Unknown,Unknown
"the membrana tympani. From the facts therein detailed it appears, that",from,Unknown,Unknown
their own inferences from the facts above related. I shall only,from,Unknown,Unknown
"prin- ciple. From the different facts that have been stated, it",from,Unknown,Unknown
"vate individuals from ascertaining these facts by experiment ; and, as",from,Unknown,Unknown
from a knowledge of the facts which have been esta- blished,from,Unknown,Unknown
"inclined to suspect, from the facts which have been adduced, to",from,Unknown,Unknown
for by the accumulation of facts resulting from the changes produced,from,rstl_1805_0014.txt,txt_rstl
-adyantages likely-to. arise from the facts observed during the:inquiry would be,from,Unknown,Unknown
excluded from their consideration. The facts contained in this Paper cannot,from,Unknown,Unknown
"many occasions, brought to light facts of importance in the animal",to,Unknown,Unknown
"resembling a sost powder, are facts which I believe to be",to,Unknown,Unknown
"was decomposed. When all these facts are considered, it appears to",to,Unknown,Unknown
"highly probable, since all the facts I have been able to",to,rstl_1796_0001.txt,txt_rstl
"sxame mass are black. These facts seem sufficient to prove, that",to,Unknown,Unknown
to mention some of those facts relating to it which scem,to,rstl_1797_0013.txt,txt_rstl
"animal is composed. To these facts we may add, that the",to,Unknown,Unknown
some difficulty in reconciling these facts to impregnation by contact of,to,Unknown,Unknown
"too much to state the facts in detail, sceing that in",to,Unknown,Unknown
such an accession of new facts to our present stock of,to,Unknown,Unknown
taneous to certain well established facts on the subject of EZ,to,Unknown,Unknown
"of science, and to collecting facts out of which new principles",to,Unknown,Unknown
"amorphous Corundum, and the miscellaneous facts relative to my collec- tion",to,Unknown,Unknown
"proportion to the number of facts which have been observed, and",to,Unknown,Unknown
"added to these, several new facts respecting it in other animals,",to,Unknown,Unknown
"ina person acquainted with the facts of the- preceding experiments, to",to,Unknown,Unknown
to be. in possession of facts sufficient-to enable? me to-speak with,to,rstl_1799_0013.txt,txt_rstl
"reason, I have collected such facts as were likely to ascertain",to,rstl_1799_0006.txt,txt_rstl
ome pains to ascertain the facts here mentioned. + The Rajah,to,rstl_1799_0006.txt,txt_rstl
"immediate and principal cause. The facts at present ascertained, relative to",to,rstl_1800_0007.txt,txt_rstl
us to account for various facts that fall under our daily,to,Unknown,Unknown
"with nitrate of mercury. These facts induced me to suppose, that",to,Unknown,Unknown
"well prepared to distinguish' between facts observed, and the consequences that",to,Unknown,Unknown
have hitherto inspected them. The facts which deserve to be first,to,Unknown,Unknown
in an investigation of the facts relative to it; an investigation,to,Unknown,Unknown
concordance of a variety of facts seems to render it most,to,Unknown,Unknown
as we have no positive facts that prove muriatic acid to,to,Unknown,Unknown
"present occasion, to state some facts and observations, in support of",to,rstl_1802_0001.txt,txt_rstl
; but as a few facts stated to corroborate an assertion.,to,Unknown,Unknown
"; and the accumulation of facts with regard to the subject,",to,Unknown,Unknown
is sufficiently conformable to the facts generally known concerning the nature,to,Unknown,Unknown
"the relations of the different facts that have been detailed, to",to,Unknown,Unknown
to se- parate them. These facts are in: absolute contradiction to,to,Unknown,Unknown
"in the preceding instances. These facts appear to prove, that the",to,rstl_1804_0010.txt,txt_rstl
"hypothesis, than to elucidate the facts he intends to state. The",to,rstl_1804_0010.txt,txt_rstl
"any remarks on the curious facts they present to us, I",to,Unknown,Unknown
set with strong hairs. The facts now produced are sufficient to,to,rstl_1804_0008.txt,txt_rstl
me to agree with those facts which nature permits us to,to,Unknown,Unknown
a short statement of the facts which appear to me 80,to,Unknown,Unknown
induced to consider the above facts as almost positively demonstrative of,to,Unknown,Unknown
"inclined to suspect, from the facts which have been adduced, to",to,Unknown,Unknown
"into benzoic acid. , Many facts appear more or less to",to,Unknown,Unknown
"to be unfounded, as the facts I shall proceed to state",to,rstl_1805_0019.txt,txt_rstl
"at present in possession of facts to decide, not having made”",to,rstl_1805_0019.txt,txt_rstl
but I have offered some facts to prove that it is,to,rstl_1805_0006.txt,txt_rstl
"am in. possession of many facts to prove-that seedling trees, in",to,rstl_1805_0006.txt,txt_rstl
to be in possession of facts to prove that both buds,to,rstl_1805_0006.txt,txt_rstl
"investigation, tending to explain some facts and establish some analogies, which",to,rstl_1805_0005.txt,txt_rstl
"in their turns, proved unsatisfactory. Facts and Experiments tending to swpport",to,rstl_1805_0001.txt,txt_rstl
"many occasions, brought to light facts of importance in the animal",to,Unknown,Unknown
"resembling a sost powder, are facts which I believe to be",to,Unknown,Unknown
"was decomposed. When all these facts are considered, it appears to",to,Unknown,Unknown
"highly probable, since all the facts I have been able to",to,rstl_1796_0001.txt,txt_rstl
"sxame mass are black. These facts seem sufficient to prove, that",to,Unknown,Unknown
to mention some of those facts relating to it which scem,to,rstl_1797_0013.txt,txt_rstl
"animal is composed. To these facts we may add, that the",to,Unknown,Unknown
some difficulty in reconciling these facts to impregnation by contact of,to,Unknown,Unknown
"too much to state the facts in detail, sceing that in",to,Unknown,Unknown
such an accession of new facts to our present stock of,to,Unknown,Unknown
taneous to certain well established facts on the subject of EZ,to,Unknown,Unknown
"of science, and to collecting facts out of which new principles",to,Unknown,Unknown
"amorphous Corundum, and the miscellaneous facts relative to my collec- tion",to,Unknown,Unknown
"proportion to the number of facts which have been observed, and",to,Unknown,Unknown
"added to these, several new facts respecting it in other animals,",to,Unknown,Unknown
"ina person acquainted with the facts of the- preceding experiments, to",to,Unknown,Unknown
to be. in possession of facts sufficient-to enable? me to-speak with,to,rstl_1799_0013.txt,txt_rstl
