https://example.com/collocation-analysis
There are 1212983 different words in your collocation database for "fact". (Your query returned 731 matches in 245 different texts)
__________________

No.	Word	Total no. in whole corpus	Expected collocate frequency	Observed collocate frequency	In no. of texts	Mutual information value

1	this	8697	1.46	38	221	2.70
2	has	2213	0.37	9	192	2.60
3	very	3045	0.51	10	203	2.29
4	that	13172	2.22	40	225	2.17
5	is	13295	2.24	38	223	2.09
6	in	25981	4.37	64	239	1.87
7	i	9239	1.55	19	224	1.61
8	but	5472	0.92	11	220	1.58
9	is	13295	2.24	21	223	1.23
10	not	5760	0.97	8	210	1.05
11	for	6061	1.02	8	237	0.97
12	a	24595	4.14	30	238	0.86
13	was	9216	1.55	11	218	0.83
14	that	13172	2.22	15	225	0.76
15	to	28151	4.73	30	237	0.66
16	as	9613	1.62	10	222	0.63
17	as	9613	1.62	10	222	0.63
18	this	8697	1.46	9	221	0.62
19	to	28151	4.73	28	237	0.56
20	be	12192	2.05	12	227	0.55
21	with	8348	1.40	8	218	0.51
22	it	13664	2.30	13	226	0.50
23	be	12192	2.05	11	227	0.42
24	a	24595	4.14	22	238	0.41
25	which	11762	1.98	9	226	0.19
26	by	11841	1.99	9	233	0.18
27	it	13664	2.30	10	226	0.12
28	in	25981	4.37	18	239	0.04
29	the	107864	18.14	71	243	-0.03
30	the	107864	18.14	58	243	-0.32
31	of	62941	10.59	31	243	-0.45
32	and	30091	5.06	14	241	-0.53
33	of	62941	10.59	25	243	-0.76
34	and	30091	5.06	11	241	-0.88
