https://cqpweb.lancs.ac.uk/eebov3/concordance.php?pp=1&theData=%7Bwhore%2FN%7D&qmode=sq_nocase&del=begin%26t%3D-%7Cyear%7E1652%26t%3D-%7Cyear%7E1653%26t%3D-%7Cyear%7E1654%26t%3D-%7Cyear%7E1655%26t%3D-%7Cyear%7E1656%26t%3D-%7Cyear%7E1657%26t%3D-%7Cyear%7E1658%26t%3D-%7Cyear%7E1659%26t%3D-%7Cyear%7E1660%26t%3D-%7Cyear%7E1661&del=end&uT=yThere are 4,117 different words in your collocation database for "[lemma="(whore)_SUBST"%c]". (Your query "{whore/N}", restricted to texts meeting criteria "<em>year</em>: <em>1652</em> or <em>1653</em> or <em>1654</em> or <em>1655</em> or <em>1656</em> or <em>1657</em> or <em>1658</em> or <em>1659</em> or <em>1660</em> or <em>1661</em>",  returned 3,653 matches in 911 different texts)  
__________________

No.	Word	Total no. in whole corpus	Expected collocate frequency	Observed collocate frequency	In no. of texts	Mutual information value

1	Wilkis	4	0	3	3	14.873
2	bragmardising	3	0	2	2	14.288
3	Clark-two	2	0	2	2	14.288
4	Capritius	4	0	2	2	14.288
5	arrogany	3	0	2	2	14.288
6	Babilion	6	0	2	2	13.288
7	deslite	2	0	1	1	13.288
8	Eccovi	2	0	1	1	13.288
9	Babils	3	0	1	1	13.288
10	sholdt	2	0	1	1	13.288
11	Mohila	4	0	1	1	13.288
12	profufely	3	0	1	1	13.288
13	Coukold	3	0	1	1	13.288
14	foul-tongu	2	0	1	1	13.288
15	CCCatholique	2	0	1	1	13.288
16	Larentina	3	0	1	1	13.288
17	covee	3	0	1	1	13.288
18	riand	2	0	1	1	13.288
19	Jezahel	2	0	1	1	13.288
20	Suburran	2	0	1	1	13.288
21	Schaenicolae	4	0	1	1	13.288
22	Archenassa	3	0	1	1	13.288
23	Bacon-lane	2	0	1	1	13.288
24	skirits	2	0	1	1	13.288
25	Jenensis.	2	0	1	1	13.288
26	17.13.17.	3	0	1	1	13.288
27	Cupn	2	0	1	1	13.288
28	smoaky-coverlid	2	0	1	1	13.288
29	norious	2	0	1	1	13.288
30	apainted	2	0	1	1	13.288
31	emongers	2	0	1	1	13.288
32	waitst	4	0	1	1	13.288
33	permasant	3	0	1	1	13.288
34	Nannium	4	0	1	1	13.288
35	Dcked	2	0	1	1	13.288
36	cojugal	4	0	1	1	13.288
37	interprets.	4	0	1	1	13.288
38	brothelly	2	0	1	1	13.288
39	shitlecock	2	0	1	1	13.288
40	Morosia	3	0	1	1	13.288
41	nevee	2	0	1	1	13.288
42	adulteravit	3	0	1	1	13.288
43	strumpetly	3	0	1	1	13.288
44	contradstinguished	3	0	1	1	13.288
