https://cqpweb.lancs.ac.uk/eebov3/concordance.php?pp=1&theData=%7Bwhore%2FN%7D&qmode=sq_nocase&del=begin%26t%3D-%7Cyear%7E1689%26t%3D-%7Cyear%7E1690%26t%3D-%7Cyear%7E1691%26t%3D-%7Cyear%7E1692%26t%3D-%7Cyear%7E1693%26t%3D-%7Cyear%7E1694%26t%3D-%7Cyear%7E1695%26t%3D-%7Cyear%7E1696%26t%3D-%7Cyear%7E1697%26t%3D-%7Cyear%7E1698&del=end&uT=yThere are 2,717 different words in your collocation database for "[lemma="(whore)_SUBST"%c]". (Your query "{whore/N}", restricted to texts meeting criteria "<em>year</em>: <em>1689</em> or <em>1690</em> or <em>1691</em> or <em>1692</em> or <em>1693</em> or <em>1694</em> or <em>1695</em> or <em>1696</em> or <em>1697</em> or <em>1698</em>",  returned 1,786 matches in 542 different texts)  
__________________

No.	Word	Total no. in whole corpus	Expected collocate frequency	Observed collocate frequency	In no. of texts	Mutual information value

1	Scariet	7	0	1	1	13.288
2	chosing	6	0	1	1	13.288
3	Anchristian	8	0	1	1	13.288
4	Mcfarland	4	0	1	1	13.288
5	prononnce	9	0	1	1	13.288
6	Hedge-Tavern	4	0	1	1	13.288
7	Taghmon	4	0	1	1	13.288
8	Ci'el	4	0	1	1	13.288
9	meritoious	7	0	1	1	13.288
10	Iiltall	5	0	1	1	13.288
11	Poltrones	6	0	1	1	13.288
12	guttle	8	0	1	1	13.288
13	xix.20	4	0	1	1	13.288
14	Arlotta	9	0	1	1	13.288
15	VVheedling	5	0	1	1	13.288
16	Haug	13	0	2	1	13.288
17	Daggle-tayl	4	0	1	1	13.288
18	nchast	8	0	1	1	13.288
19	Ohwhat	6	0	1	1	13.288
20	everin	4	0	1	1	13.288
21	Curver	4	0	1	1	13.288
22	Chozbi	6	0	1	1	13.288
23	gawdy	8	0	1	1	13.288
24	bilk't	7	0	1	1	13.288
25	Hedge-Wine	4	0	1	1	13.288
26	Ballinrobe	4	0	1	1	13.288
27	Water-wag-tail	5	0	1	1	13.288
28	meretricissima	4	0	1	1	13.288
29	Coccam	5	0	1	1	13.288
30	Pledgers	6	0	1	1	13.288
31	Verticillatae	6	0	1	1	13.288
32	Tyhee	8	0	1	1	13.288
33	Postillian	10	0	1	1	13.288
34	Mevia	8	0	1	1	13.288
35	Esquires.	21	0	2	1	12.703
36	Marpud	21	0	2	1	12.703
37	Temporizings	13	0	1	1	12.288
38	t'undoe	13	0	1	1	12.288
39	Pockified	11	0	1	1	12.288
40	Adulterer.	16	0	1	1	12.288
41	Hark'ee	12	0	1	1	12.288
42	Courti	13	0	1	1	12.288
43	Babyln	16	0	1	1	12.288
44	Iohnny	11	0	1	1	12.288
45	Deteriorated	16	0	1	1	12.288
46	Ham-like	12	0	1	1	12.288
47	Volan	13	0	1	1	12.288
48	Noseless	11	0	1	1	12.288
49	Play'rs	15	0	1	1	12.288
50	largent	11	0	1	1	12.288
51	Slattern	25	0	2	2	12.288
52	soak't	16	0	1	1	12.288
53	pholders	11	0	1	1	12.288
54	Chiffinch	24	0	2	2	12.288
55	genteelness	16	0	1	1	12.288
56	thumped	34	0.001	2	2	11.966
57	mezza	34	0.001	2	2	11.966
58	'Ah	19	0	1	1	11.703
59	bylon	17	0	1	1	11.703
60	thisI	17	0	1	1	11.703
61	Intrigueing	19	0	1	1	11.703
62	low-priz	21	0	1	1	11.703
63	Agosto	20	0	1	1	11.703
64	Th'Emperiall	20	0	1	1	11.703
65	kidnap	18	0	1	1	11.703
66	strapping	45	0.001	2	2	11.48
67	squanders	50	0.001	2	2	11.48
68	Cuckoldly	51	0.001	2	2	11.288
69	heretoore	29	0	1	1	11.288
70	starv	25	0	1	1	11.288
71	Granny	29	0	1	1	11.288
72	Pok	25	0	1	1	11.288
73	self-admiring	32	0.001	1	1	10.966
74	Cloaths	35	0.001	1	1	10.966
75	Jdgment	31	0.001	1	1	10.966
76	o're-grown	37	0.001	1	1	10.966
77	crueltys	32	0.001	1	1	10.966
78	Bowling-greens	32	0.001	1	1	10.966
79	Acro	35	0.001	1	1	10.966
80	jilting	142	0.002	4	4	10.895
81	Chits	38	0.001	1	1	10.703
82	flyting	39	0.001	1	1	10.703
83	mannish	82	0.001	2	2	10.703
84	assinity	41	0.001	1	1	10.703
85	dogbolt	39	0.001	1	1	10.703
86	DURSLEY	40	0.001	1	1	10.703
87	Naps	84	0.001	2	2	10.703
88	poxt	38	0.001	1	1	10.703
89	sitteth	39	0.001	1	1	10.703
90	quoif	38	0.001	1	1	10.703
91	Ch'al	39	0.001	1	1	10.703
92	over-ridden	41	0.001	1	1	10.703
93	Harlots.	38	0.001	1	1	10.703
94	Gold-lace	47	0.001	1	1	10.48
95	Kirkton	45	0.001	1	1	10.48
96	maquerelle	47	0.001	1	1	10.48
97	flabby	44	0.001	1	1	10.48
98	Bandore	46	0.001	1	1	10.48
99	gteat	46	0.001	1	1	10.48
100	Cla.	48	0.001	1	1	10.48
101	Aeli	49	0.001	1	1	10.48
102	Linsey-Woolsey	98	0.002	2	2	10.381
103	Dungarvan	103	0.002	2	1	10.381
104	Unvailed	98	0.002	2	2	10.381
105	roba	99	0.002	2	1	10.381
106	Jilt	317	0.005	6	5	10.318
107	onIs	52	0.001	1	1	10.288
108	CHARDON	55	0.001	1	1	10.288
109	sneering	52	0.001	1	1	10.288
110	57.3	53	0.001	1	1	10.288
111	harkee	52	0.001	1	1	10.288
112	Seamstress	52	0.001	1	1	10.288
113	chiely	60	0.001	1	1	10.118
114	a-far	61	0.001	1	1	10.118
115	Pandors	62	0.001	1	1	10.118
116	of'	59	0.001	1	1	10.118
117	Whore-monger	60	0.001	1	1	10.118
118	profaneth	62	0.001	1	1	10.118
119	Slah	65	0.001	1	1	9.966
120	Beged	65	0.001	1	1	9.966
121	arrow-head	67	0.001	1	1	9.966
122	Lowzy	72	0.001	1	1	9.828
