Context,Collocate,File,Directory,Year
"in the metals, was in fact that to which their perfection",that,rstl_1777_0017.txt,txt_rstl,1777
"establish, the truth of a fact seemingly so improbable, that the",that,rstl_1777_0004.txt,txt_rstl,1777
"consideration, if it be a fact that they are, in spite",that,rstl_1778_0030.txt,txt_rstl,1778
any conclusion from the i fact till I was convinced that,that,rstl_1780_0023.txt,txt_rstl,1780
such particulars relating to that faCt as may have come to,that,rstl_1782_0024.txt,txt_rstl,1782
"Another circumstance which corroborates” this fact is, that the {permaccti-whale, on",that,rstl_1783_0015.txt,txt_rstl,1783
"inch. By which experiment- the fact seems to be eftablished, that",that,rstl_1785_0024.txt,txt_rstl,1785
"which moved, it was in fact Sntirely passive,, and that the",that,rstl_1785_0020.txt,txt_rstl,1785
"obser- at ions, night in faCt have been entirely omitted, with-",in,rstl_1777_0035.txt,txt_rstl,1777
"not. extend far: and. in fact the Lama, whose empire is",in,rstl_1777_0026.txt,txt_rstl,1777
other?” This consideration did in fact dispel all the scruples hich,in,rstl_1777_0023.txt,txt_rstl,1777
"way of polishing was in fact a species of grinding, and",in,rstl_1777_0017.txt,txt_rstl,1777
"in the metals, was in fact that to which their perfection",in,rstl_1777_0017.txt,txt_rstl,1777
"first revolution ought not in fact Eto be reckoned, being supposed",in,rstl_1778_0044.txt,txt_rstl,1778
"the same; because, making in fact 'Sart of the prime conductor,",in,rstl_1778_0037.txt,txt_rstl,1778
"consideration, if it be a fact that they are, in spite",in,rstl_1778_0030.txt,txt_rstl,1778
": possible, and is in fact the land of visions, we",in,rstl_1778_0020.txt,txt_rstl,1778
means each division was in fact -;;th part less than a,in,rstl_1779_0026.txt,txt_rstl,1779
though ' they are in fact inclosed within a quadruple sheath,in,rstl_1779_0019.txt,txt_rstl,1779
"reverse, however, is what in fact hap- 1 ns; not only",in,rstl_1779_0019.txt,txt_rstl,1779
a confirmation of an important fact inserted in the Philosophical Tran-,in,rstl_1779_0003.txt,txt_rstl,1779
"May 11, 1780, VERY new fact in a science being an",in,rstl_1780_0020.txt,txt_rstl,1780
"animal was® dead, as in fact it was, I cannot fay",in,rstl_1780_0011.txt,txt_rstl,1780
"mine to simple matter of fact in plain prose, and endeavour",in,rstl_1780_0004.txt,txt_rstl,1780
"principle of phlogiston, they in faCt lost nothing, but on the",in,rstl_1783_0023.txt,txt_rstl,1783
"which moved, it was in fact Sntirely passive,, and that the",in,rstl_1785_0020.txt,txt_rstl,1785
"in the metals, was in fact that to which their perfection",to,rstl_1777_0017.txt,txt_rstl,1777
