Context,Collocate,File,Directory,Year,Frequency Filter
"jars. As a matter of fact this plan was tried, but",matter,rstb_1903_0006.txt,txt_rstb,1903,24
employed. As a matter of fact at low temperatures it would,matter,rsta_1903_0023.txt,txt_rsta,1903,24
beam. As a matter of fact this is not so; for,matter,rsta_1903_0014.txt,txt_rsta,1903,24
spores. As a matter of fact the number of cell- divisions,matter,rstb_1904_0007.txt,txt_rstb,1904,24
"temperature of 1300° C. The fact that the matter ©, left",matter,rsta_1905_0005.txt,txt_rsta,1905,24
experiment. As a matter of fact experiment showed that using 50-centim.,matter,rstb_1906_0003.txt,txt_rstb,1906,24
"has as a matter of fact certain properties. For example, it",matter,rsta_1906_0014.txt,txt_rsta,1906,24
"py. As a matter of fact Q cannot be 0, but",matter,rsta_1908_0007.txt,txt_rsta,1908,24
but as a matter of fact the epithelial sheath of the,matter,rstb_1911_0006.txt,txt_rstb,1911,24
train. As a matter of fact the problems already solved were,matter,rsta_1911_0005.txt,txt_rsta,1911,24
but as a matter of fact this same homogeneous structure is,matter,rsta_1912_0008.txt,txt_rsta,1912,24
"subject, but owing to the fact that the morphological relations of",owing,rstb_1903_0005.txt,txt_rstb,1903,24
"the filament, owing to the fact that the columnar cells bearing",owing,rstb_1903_0005.txt,txt_rstb,1903,24
body. S Owing to the fact that in Plewrotomaria the supporting,owing,rstb_1903_0005.txt,txt_rstb,1903,24
"12° C., owing to the fact that one of the glass",owing,rsta_1903_0021.txt,txt_rsta,1903,24
"of sodium, owing to the fact that the current could not",owing,rsta_1903_0023.txt,txt_rsta,1903,24
"an earthquake, owing to the fact that the island was blown",owing,rsta_1903_0010.txt,txt_rsta,1903,24
"be made, owing to the fact that the gammation is more",owing,rstb_1904_0009.txt,txt_rstb,1904,24
"monochromatic light, owing to the fact that failure to produce a",owing,rstb_1904_0010.txt,txt_rstb,1904,24
"the condenser, owing to the fact that the earthed terminal could",owing,rsta_1904_0005.txt,txt_rsta,1904,24
; and owing to the fact that the measured quantities are,owing,rsta_1904_0022.txt,txt_rsta,1904,24
was not the case; in fact there was a decrease owing,owing,rstb_1905_0005.txt,txt_rstb,1905,24
rigidity determinations. Owing to the fact that different observers have expressed,owing,rsta_1905_0001.txt,txt_rsta,1905,24
is necessary owing to the fact that it is very difficult,owing,rsta_1905_0008.txt,txt_rsta,1905,24
is possibly owing to the fact that the rate of flow,owing,rstb_1906_0003.txt,txt_rstb,1906,24
"this section lies in the fact that, owing to the eccentric",owing,rstb_1906_0011.txt,txt_rstb,1906,24
"is depressed, owing to the fact that sunspots as a rule",owing,rsta_1906_0016.txt,txt_rsta,1906,24
"periodicities appear, owing to the fact that some of the spots",owing,rsta_1906_0016.txt,txt_rsta,1906,24
"KCl, owing partly to the fact that the viscosity correction is",owing,rsta_1906_0017.txt,txt_rsta,1906,24
"a test, owing to the fact that the error introduced by",owing,rsta_1906_0017.txt,txt_rsta,1906,24
complete whole. Owing to the fact that the instants of time,owing,rsta_1906_0014.txt,txt_rsta,1906,24
of meeting). Owing to the fact that “ intersection” (as used,owing,rsta_1906_0014.txt,txt_rsta,1906,24
"winter is due to the fact that, owing to the darkness",owing,rsta_1906_0003.txt,txt_rsta,1906,24
"and 71). Owing to this fact the medullary plate is narrower,",owing,rstb_1908_0002.txt,txt_rstb,1908,24
"somewhat greater, owing to the fact that self-induction has been neglected",owing,rsta_1908_0017.txt,txt_rsta,1908,24
"8, but owing to the fact that p contains 6 and",owing,rsta_1908_0017.txt,txt_rsta,1908,24
be introduced owing to the fact that a polarizing Nicol is,owing,rsta_1908_0007.txt,txt_rsta,1908,24
"the incandescent avalanches, and the fact that owing to the configuration",owing,rsta_1908_0020.txt,txt_rsta,1908,24
be necessary owing to the fact that the total flow of,owing,rsta_1908_0015.txt,txt_rsta,1908,24
is diminished owing to the fact that the negative ions which,owing,rsta_1908_0001.txt,txt_rsta,1908,24
"turns downwards. Owing to the fact that all its parts, 7.e.,",owing,rstb_1909_0003.txt,txt_rstb,1909,24
difference is owing to the fact that the genua are not,owing,rstb_1909_0003.txt,txt_rstb,1909,24
"right one, owing to the fact that it receives the vena",owing,rstb_1909_0010.txt,txt_rstb,1909,24
"fibrillar contents, owing to the fact that their course is so",owing,rstb_1909_0011.txt,txt_rstb,1909,24
"say —a, Owing to the fact that «(s,¢) is continuous, it",owing,rsta_1909_0016.txt,txt_rsta,1909,24
t). * Owing to the fact that A(A) has only positive,owing,rsta_1909_0016.txt,txt_rsta,1909,24
"takes place, owing to the fact that although the solution is",owing,rsta_1909_0014.txt,txt_rsta,1909,24
"of Solute. Owing to the fact that, in the direct measurement",owing,rsta_1909_0008.txt,txt_rsta,1909,24
