Context,Collocate,File,Directory,Year,Frequency Filter
"head, Three ſhocks were in fact felt within the ſpace of",in,rstl_1755_0060.txt,txt_rstl,1755,8
"be unacceptable to you, the fact was briefly this, Being in",in,rstl_1755_0059.txt,txt_rstl,1755,8
the /apis fpecularis was in fact employed atthe ſame time for,in,rstl_1757_0081.txt,txt_rstl,1757,8
"And this we find in fact to be true, Many of",in,rstl_1764_0024.txt,txt_rstl,1764,8
"of the will, as in fact many of them are diſtributed",in,rstl_1764_0034.txt,txt_rstl,1764,8
"head, Three ſhocks were in fact felt within the ſpace of",the,rstl_1755_0060.txt,txt_rstl,1755,8
"be unacceptable to you, the fact was briefly this, Being in",the,rstl_1755_0059.txt,txt_rstl,1755,8
"Mr. Goodricke's anſwer confirmed the fact of its -being felt there,",the,rstl_1757_0083.txt,txt_rstl,1757,8
"Mr. Goodricke's anſwer confirmed the fact of its -being felt there,",the,rstl_1757_0082.txt,txt_rstl,1757,8
the /apis fpecularis was in fact employed atthe ſame time for,the,rstl_1757_0081.txt,txt_rstl,1757,8
"Andes alſo, This is a fact I muſt defire the reader",the,rstl_1759_0057.txt,txt_rstl,1759,8
it hap- pens that the faCt turns out juſt as they,the,rstl_1759_0037.txt,txt_rstl,1759,8
"""That this was really the fact will appear preſently. "" Exp.",the,rstl_1759_0037.txt,txt_rstl,1759,8
"ont/again immediately : whereas the fact is, that it paſſes out",the,rstl_1763_0055.txt,txt_rstl,1763,8
"of the will, as in fact many of them are diſtributed",the,rstl_1764_0034.txt,txt_rstl,1764,8
"head, Three ſhocks were in fact felt within the ſpace of",of,rstl_1755_0060.txt,txt_rstl,1755,8
"Mr. Goodricke's anſwer confirmed the fact of its -being felt there,",of,rstl_1757_0083.txt,txt_rstl,1757,8
"Mr. Goodricke's anſwer confirmed the fact of its -being felt there,",of,rstl_1757_0082.txt,txt_rstl,1757,8
"to ſatisfy myſelf of this fact : ſeveral ſurgeons, as practitioners,",of,rstl_1757_0008.txt,txt_rstl,1757,8
"And this we find in fact to be true, Many of",of,rstl_1764_0024.txt,txt_rstl,1764,8
"of the will, as in fact many of them are diſtributed",of,rstl_1764_0034.txt,txt_rstl,1764,8
