Context,Collocate,File,Directory,Year
"that, in spite of the fact that the work had already",spite,rstb_1921_0001.txt,txt_rstb,1921
vein. In spite of the fact that its posterior connections are,spite,rstb_1921_0006.txt,txt_rstb,1921
"Carchariidie, in spite of the fact that his own figures (figs.",spite,rstb_1921_0008.txt,txt_rstb,1921
"present, in spite of the fact that bacteria are probably the",spite,rstb_1923_0007.txt,txt_rstb,1923
"base, in spite of the fact that the tips of the",spite,rstb_1923_0001.txt,txt_rstb,1923
and in spite of the fact that the “ subjects are,spite,rstb_1923_0008.txt,txt_rstb,1923
them in spite of the fact that their relation to altitude,spite,rstb_1923_0008.txt,txt_rstb,1923
simultaneously. In spite of the fact that Srewarr’s results with the,spite,rsta_1923_0007.txt,txt_rsta,1923
lemurs. Tt is a remarkable fact that in spite of the,spite,rstb_1924_0007.txt,txt_rstb,1924
"sharks, in spite of the fact that it is connected with",spite,rstb_1924_0007.txt,txt_rstb,1924
"here, in spite of the fact that the wave-lengths of known",spite,rsta_1924_0009.txt,txt_rsta,1924
"1555-7, in spite of the fact that the Fundamental Series of",spite,rsta_1924_0009.txt,txt_rsta,1924
length. In spite of the fact that the rock in which,spite,rstb_1926_0005.txt,txt_rstb,1926
"veins, in spite of the fact that some of their tributaries",spite,rstb_1927_0001.txt,txt_rstb,1927
primitive in spite of the fact that it possesses a sub-anal,spite,rstb_1927_0006.txt,txt_rstb,1927
"calculations, in spite of the fact that the weighted mean of",spite,rsta_1927_0010.txt,txt_rsta,1927
"Kamprn, in spite of the fact that he had only dried",spite,rstb_1928_0005.txt,txt_rstb,1928
sphene. In spite of the fact that “ the sphene has,spite,rstb_1928_0002.txt,txt_rstb,1928
this in spite of the fact that ground- up shells form,spite,rstb_1928_0002.txt,txt_rstb,1928
small in spite of the fact that the auricule are incomplete,spite,rstb_1929_0005.txt,txt_rstb,1929
nerves. In spite of the fact that in Platypus the eyes,spite,rstb_1929_0004.txt,txt_rstb,1929
3.2. In spite of the fact that f(Z) has been obtained,spite,rsta_1929_0007.txt,txt_rsta,1929
"experiments. As a matter of fact there were two periods, but",matter,rstb_1921_0001.txt,txt_rstb,1921
range. As a matter of fact the sound was louder in,matter,rsta_1921_0011.txt,txt_rsta,1921
that as a matter of fact the colours do change *,matter,rstb_1923_0001.txt,txt_rstb,1923
expected. As a matter of fact in all spectra the terms,matter,rsta_1923_0004.txt,txt_rsta,1923
identical. As a matter of fact the winter dip is slightly,matter,rstb_1925_0003.txt,txt_rstb,1925
IV). As a matter of fact the number of genera with,matter,rstb_1925_0002.txt,txt_rstb,1925
matter from the eyes. In fact the water which is their,matter,rstb_1927_0007.txt,txt_rstb,1927
off. As a matter of fact the tendency to float of,matter,rstb_1930_0002.txt,txt_rstb,1930
direction. As a matter of fact these discrepancies are somewhat less,matter,rsta_1930_0007.txt,txt_rsta,1930
will as a matter of fact afford no indication of stability,matter,rsta_1930_0006.txt,txt_rsta,1930
the heart owing to the fact that the right shoulder is,owing,rstb_1921_0006.txt,txt_rstb,1921
of fishes owing to the fact that I was then assisting,owing,rstb_1921_0008.txt,txt_rstb,1921
"the pleurocentra, owing to the fact that the hypocentra do not",owing,rstb_1921_0008.txt,txt_rstb,1921
"case, probably owing to the fact that the loops are slightly",owing,rsta_1921_0011.txt,txt_rsta,1921
remains undetermined owing to the fact that the cover was not,owing,rsta_1921_0003.txt,txt_rsta,1921
"the mean, owing to the fact that the eddies are produced",owing,rsta_1921_0001.txt,txt_rsta,1921
winding and owing to the fact that the wire (regarded as,owing,rsta_1922_0003.txt,txt_rsta,1922
"or importance, owing to the fact that growth in these worms",owing,rstb_1923_0003.txt,txt_rstb,1923
is doubtful owing to the fact that there are only two,owing,rstb_1923_0003.txt,txt_rstb,1923
| | Owing to the fact that for convenience the measurements,owing,rstb_1923_0001.txt,txt_rstb,1923
"mushroom shaped, owing to the fact that the root, b, instead",owing,rstb_1923_0001.txt,txt_rstb,1923
"these wings, owing to the fact that by transmitted light they",owing,rstb_1923_0001.txt,txt_rstb,1923
"described, but, owing to the fact that the colour disappears or",owing,rstb_1923_0001.txt,txt_rstb,1923
"¢, d. Owing to the fact that the damping coefficients calculated",owing,rsta_1923_0007.txt,txt_rsta,1923
of A;. Owing to the fact that all the diagonal terms,owing,rsta_1923_0008.txt,txt_rsta,1923
"they become. Owing to the fact that, quite apart from mitotic",owing,rstb_1925_0007.txt,txt_rstb,1925
fig. 6. Owing to the fact that all the bronchi of,owing,rstb_1925_0007.txt,txt_rstb,1925
Antennal Gland. Owing to this fact and the fact that there,owing,rstb_1926_0001.txt,txt_rstb,1926
"plate), and owing to the fact that the calcite is undergoing",owing,rstb_1926_0007.txt,txt_rstb,1926
"reticulate, and, owing to the fact that the plates which originally",owing,rstb_1926_0007.txt,txt_rstb,1926
11 units owing to the fact that an error d? produces,owing,rsta_1926_0009.txt,txt_rsta,1926
"other three, owing to the fact that the point of attachment",owing,rstb_1927_0005.txt,txt_rstb,1927
"This is owing to the fact that, in whole mounts, the",owing,rstb_1927_0006.txt,txt_rstb,1927
directed backwards owing to the fact that the expanded base is,owing,rstb_1927_0006.txt,txt_rstb,1927
"p. 417), owing to the fact that the tube-feet in this",owing,rstb_1927_0006.txt,txt_rstb,1927
do this owing to the fact that they possessed narrow opercular,owing,rstb_1928_0003.txt,txt_rstb,1928
the same. Owing to the fact that the inhalant siphon (see,owing,rstb_1928_0004.txt,txt_rstb,1928
"moreover, incomplete owing to the fact that the calcite on the",owing,rstb_1929_0005.txt,txt_rstb,1929
"diameter, and, owing to the fact that it possesses a lantern",owing,rstb_1929_0005.txt,txt_rstb,1929
semicirculare posterius. Owing to the fact that the fosse subarcuatee (interna,owing,rstb_1929_0009.txt,txt_rstb,1929
much reduced owing to the fact that the ball portion of,owing,rstb_1930_0010.txt,txt_rstb,1930
"was different, owing to the fact that in the Pun-Wa-Sherra Stream",owing,rstb_1930_0005.txt,txt_rstb,1930
Fic. 9. Owing to the fact that an appreciable amount of,owing,rsta_1930_0001.txt,txt_rsta,1930
"quotient is due to the fact that the CO, output is",due,rstb_1921_0001.txt,txt_rstb,1921
"at least, due to the fact that the energy output during",due,rstb_1921_0001.txt,txt_rstb,1921
diminution is due to the fact that when rest is resumed,due,rstb_1921_0001.txt,txt_rstb,1921
very nearly erect ; this fact may quite possibly be due,due,rstb_1921_0007.txt,txt_rstb,1921
"coefficients is due to the fact that co. 29+, in AM)",due,rsta_1921_0007.txt,txt_rsta,1921
probably partly due to the fact that the fuzes of shells,due,rsta_1921_0010.txt,txt_rsta,1921
"This is due to the fact that the dispersion-constant A,° of",due,rsta_1922_0008.txt,txt_rsta,1922
this is due to the fact that the above ratio is,due,rsta_1922_0005.txt,txt_rsta,1922
a character due to the fact that the curvature of the,due,rstb_1923_0005.txt,txt_rstb,1923
"was probably due to the fact that Carrr, MACALISTER and Dwiaeut,",due,rstb_1923_0005.txt,txt_rstb,1923
is generally due to the fact that the scales are not,due,rstb_1923_0001.txt,txt_rstb,1923
reticulation is due to the fact that the scale is looped,due,rstb_1923_0001.txt,txt_rstb,1923
"colour is due to the fact that the underlying tissues, which",due,rstb_1923_0001.txt,txt_rstb,1923
it is due to the fact that the conditions of respiration,due,rstb_1923_0008.txt,txt_rstb,1923
supervenes is due to the fact that there is not only,due,rstb_1923_0008.txt,txt_rstb,1923
so is due to the fact that the helix effect as,due,rsta_1923_0007.txt,txt_rsta,1923
"expression (7.10) due to the fact that d/R, is not indefinitely",due,rsta_1923_0008.txt,txt_rsta,1923
division is due to the fact that the experimental work does,due,rsta_1923_0002.txt,txt_rsta,1923
This was due to the fact that the grating employed was,due,rsta_1924_0009.txt,txt_rsta,1924
this was due to the fact that the sequence of correlations,due,rstb_1925_0003.txt,txt_rstb,1925
due no doubt to the fact that the two sets of,due,rstb_1925_0008.txt,txt_rstb,1925
ends irregularly due to the fact that it becomes increasingly thinner,due,rstb_1925_0006.txt,txt_rstb,1925
may be due to the fact that segmental excretory organs are,due,rstb_1926_0001.txt,txt_rstb,1926
pro- bably due to the fact that they were more strongly,due,rstb_1926_0005.txt,txt_rstb,1926
This is due to the fact that in the case of,due,rstb_1926_0003.txt,txt_rstb,1926
is probably due to the fact that the cambium is active,due,rstb_1926_0003.txt,txt_rstb,1926
This is due to the fact that the plates through which,due,rstb_1926_0007.txt,txt_rstb,1926
due to aluminium by the fact that the lines due to,due,rsta_1926_0009.txt,txt_rsta,1926
6 are due to the fact that column 6 is derived,due,rsta_1926_0009.txt,txt_rsta,1926
"fulfilled is due to the fact that the 1s — 2p,",due,rsta_1926_0009.txt,txt_rsta,1926
"This was due to the fact that, while anthers in certain",due,rstb_1927_0005.txt,txt_rstb,1927
obtained is due to the fact that the sporogenous tissue is,due,rstb_1927_0005.txt,txt_rstb,1927
"slightly deformed, due to the fact that the univalents of the",due,rstb_1927_0005.txt,txt_rstb,1927
metaphase is due to the fact that the chromosomes reach their,due,rstb_1927_0005.txt,txt_rstb,1927
is simply due to the fact that the related cell-bodies are,due,rstb_1927_0008.txt,txt_rstb,1927
his is due to the fact that the first (unpaired or,due,rstb_1927_0006.txt,txt_rstb,1927
be due entirely to the fact that area 4 is bounded,due,rstb_1927_0006.txt,txt_rstb,1927
"is possibly due to the fact already mentioned, namely, that one",due,rstb_1927_0006.txt,txt_rstb,1927
is certainly due to the fact that the eye is shut,due,rstb_1927_0007.txt,txt_rstb,1927
"retained their original form, a fact due possibly to the presence",due,rstb_1927_0002.txt,txt_rstb,1927
is simply due to the fact that we have insisted on,due,rsta_1927_0007.txt,txt_rsta,1927
have been due to the fact that in one series a,due,rsta_1927_0010.txt,txt_rsta,1927
was due entirely to the fact that the dispersion- constants were,due,rsta_1927_0010.txt,txt_rsta,1927
therefore be due to the fact that some imagines are less,due,rstb_1929_0005.txt,txt_rstb,1929
must be due to the fact that the latter structure has,due,rstb_1929_0009.txt,txt_rstb,1929
"perforation is due to the fact that the septum is incomplete,",due,rstb_1929_0009.txt,txt_rstb,1929
"relations is due to the fact that, though (6.2) comprises m",due,rsta_1929_0003.txt,txt_rsta,1929
result is due to the fact that in each case we,due,rsta_1929_0003.txt,txt_rsta,1929
is undoubtedly due to the fact that the cross-sections of the,due,rsta_1929_0001.txt,txt_rsta,1929
"course, merely due to the fact that in those forms the",due,rstb_1930_0009.txt,txt_rstb,1930
fish is due to the fact that both were shaped to,due,rstb_1930_0005.txt,txt_rstb,1930
which is due to the fact that there are no dimensions,due,rsta_1930_0003.txt,txt_rsta,1930
losses are due to the fact that more air passes over,due,rsta_1930_0007.txt,txt_rsta,1930
result is due to the fact that in the first operation,due,rsta_1930_0007.txt,txt_rsta,1930
was apparently due to the fact that some storms are of,due,rsta_1930_0008.txt,txt_rsta,1930
be partly due to the fact that the average direction of,due,rsta_1930_0008.txt,txt_rsta,1930
"this is due to the fact that at Bombay, as in",due,rsta_1930_0008.txt,txt_rsta,1930
this is due to the fact that feeble microseisms appear even,due,rsta_1930_0008.txt,txt_rsta,1930
"battery current, due to the fact that when high resistances are",due,rsta_1930_0001.txt,txt_rsta,1930
is probably due to the fact that the agitation of the,due,rsta_1930_0001.txt,txt_rsta,1930
"C. is due to the fact that, for convenience, the curve",due,rsta_1930_0001.txt,txt_rsta,1930
thing is shown by the fact that the total heat production,that,rstb_1921_0005.txt,txt_rstb,1921
"mechanics of muscular contraction, the fact that all the potential energy",that,rstb_1921_0005.txt,txt_rstb,1921
zinc-iodide solution. It has in fact been established that the remarkable,that,rstb_1921_0002.txt,txt_rstb,1921
the cell-wall probably explains the fact that the inclination of the,that,rstb_1921_0002.txt,txt_rstb,1921
