Context,Collocate,File,Directory,Year
"head, Three shocks were in fact felt within the space of",in,rstl_1755_0060.txt,txt_rstl,1755
"be unacceptable to you, the fact was briefly this, Being in",in,rstl_1755_0059.txt,txt_rstl,1755
the /apis fpecularis was in fact employed atthe same time for,in,rstl_1757_0081.txt,txt_rstl,1757
"And this we find in fact to be true, Many of",in,rstl_1764_0024.txt,txt_rstl,1764
"of the will, as in fact many of them are distributed",in,rstl_1764_0034.txt,txt_rstl,1764
"head, Three shocks were in fact felt within the space of",the,rstl_1755_0060.txt,txt_rstl,1755
"be unacceptable to you, the fact was briefly this, Being in",the,rstl_1755_0059.txt,txt_rstl,1755
"Mr. Goodricke's answer confirmed the fact of its -being felt there,",the,rstl_1757_0083.txt,txt_rstl,1757
"Mr. Goodricke's answer confirmed the fact of its -being felt there,",the,rstl_1757_0082.txt,txt_rstl,1757
the /apis fpecularis was in fact employed atthe same time for,the,rstl_1757_0081.txt,txt_rstl,1757
"Andes also, This is a fact I must defire the reader",the,rstl_1759_0057.txt,txt_rstl,1759
it hap- pens that the faCt turns out just as they,the,rstl_1759_0037.txt,txt_rstl,1759
"""That this was really the fact will appear presently. "" Exp.",the,rstl_1759_0037.txt,txt_rstl,1759
"ont/again immediately : whereas the fact is, that it passes out",the,rstl_1763_0055.txt,txt_rstl,1763
"of the will, as in fact many of them are distributed",the,rstl_1764_0034.txt,txt_rstl,1764
"head, Three shocks were in fact felt within the space of",of,rstl_1755_0060.txt,txt_rstl,1755
"Mr. Goodricke's answer confirmed the fact of its -being felt there,",of,rstl_1757_0083.txt,txt_rstl,1757
"Mr. Goodricke's answer confirmed the fact of its -being felt there,",of,rstl_1757_0082.txt,txt_rstl,1757
"to satisfy myself of this fact : several surgeons, as practitioners,",of,rstl_1757_0008.txt,txt_rstl,1757
"And this we find in fact to be true, Many of",of,rstl_1764_0024.txt,txt_rstl,1764
"of the will, as in fact many of them are distributed",of,rstl_1764_0034.txt,txt_rstl,1764
