Context,Collocate,File,Directory,Year
This very curious and interesting fact in chemical affinity was however,curious,rstl_1826_0015.txt,txt_rstl,1826
"magnet, the following curious | fact presented itself to my notice.",curious,rstl_1831_0029.txt,txt_rstl,1831
"nerves, there is a curious fact relating to the terminal pair,",curious,rstl_1834_0021.txt,txt_rstl,1834
that this was not the fact ; indeed in that case,that,rstl_1825_0009.txt,txt_rstl,1825
future experiments show that the fact depends on no fallacy) may,that,rstl_1825_0023.txt,txt_rstl,1825
"the velocity increased, &c.” The fact is, that the needle in",that,rstl_1825_0016.txt,txt_rstl,1825
state'; that they. were in fact vv7parous. I shall close this,that,rstl_1825_0013.txt,txt_rstl,1825
"of maturation corresponds with a fact stated by R6sxr, that the",that,rstl_1825_0012.txt,txt_rstl,1825
"and shows, that the observed fact is not influenced by the",that,rstl_1826_0034.txt,txt_rstl,1826
of soda. It is a fact that zine and platinum become,that,rstl_1826_0031.txt,txt_rstl,1826
Thus it appears that the fact stated by M. Dz La,that,rstl_1826_0030.txt,txt_rstl,1826
it is supplied by the fact that many naked animals of,that,rstl_1826_0029.txt,txt_rstl,1826
"heated body. It is a fact ascertained, that when blood is",that,rstl_1826_0018.txt,txt_rstl,1826
"muscles, 0. that of this fact there cannot be a doubt.",that,rstl_1826_0016.txt,txt_rstl,1826
the addition of water. The fact indicates that the affinity of,that,rstl_1826_0015.txt,txt_rstl,1826
"greatly deranged mine, was a fact that considerably sur- prised me.",that,rstl_1827_0017.txt,txt_rstl,1827
trunks of the arteries. Another fact was discovered ; that during,that,rstl_1827_0009.txt,txt_rstl,1827
wire. Having clearly ascertained the fact that the effect produced on,that,rstl_1828_0023.txt,txt_rstl,1828
cloud. It is a well-known fact that imperfect conductors become tolerably,that,rstl_1828_0022.txt,txt_rstl,1828
"only furnished me with one fact new to myself; namely, that",that,rstl_1828_0007.txt,txt_rstl,1828
App1TI0NaL NoTE.—As the most important fact in this paper is that,that,rstl_1829_0029.txt,txt_rstl,1829
"I was led to this fact by observing, that when a",that,rstl_1829_0027.txt,txt_rstl,1829
of yoluntary motion is a fact generally admitted ; and that,that,rstl_1829_0024.txt,txt_rstl,1829
"facie obvious, from the known fact that when z is a",that,rstl_1829_0019.txt,txt_rstl,1829
cannot but think that a fact of such im- portance in,that,rstl_1830_0025.txt,txt_rstl,1830
that he had communicated the fact of the existence of iodine,that,rstl_1830_0019.txt,txt_rstl,1830
"to be strengthened by a fact I have noticed, that the",that,rstl_1831_0012.txt,txt_rstl,1831
"experiments also a very remarkable fact was discovered ; namely, that",that,rstl_1831_0007.txt,txt_rstl,1831
the bar: it is in fact owing to this circumstance that,that,rstl_1831_0005.txt,txt_rstl,1831
"*, Having thus ascertained the fact that the influence of the",that,rstl_1832_0020.txt,txt_rstl,1832
reviviscence from that state. The fact of the fatal influence of,that,rstl_1832_0017.txt,txt_rstl,1832
"the fine metallic points, a fact which shows that the decomposition",that,rstl_1832_0014.txt,txt_rstl,1832
seemed most remarkable was the fact that the water in the,that,rstl_1832_0014.txt,txt_rstl,1832
out. It is an interesting fact that the gastric nerves are,that,rstl_1832_0013.txt,txt_rstl,1832
"the contrary direction resulted; the fact being, that in the first",that,rstl_1832_0006.txt,txt_rstl,1832
of proving or disproving the fact that the deciduous mem- brane,that,rstl_1832_0004.txt,txt_rstl,1832
may be proved by the fact that the other two layers,that,rstl_1833_0032.txt,txt_rstl,1833
It is remarkable that this fact should not have been before,that,rstl_1833_0032.txt,txt_rstl,1833
"that the volutions are in fact formed of three coats, each",that,rstl_1833_0032.txt,txt_rstl,1833
"there of that, except the fact that the matters evolved collect",that,rstl_1833_0030.txt,txt_rstl,1833
nebulz ; and that in fact there is hardly any branch,that,rstl_1833_0021.txt,txt_rstl,1833
"that as it may, the fact that an appearance, exactly resembling",that,rstl_1833_0021.txt,txt_rstl,1833
"Sir Humenry Davy explains this fact by saying, © that the",that,rstl_1833_0016.txt,txt_rstl,1833
"of subarseniate. It is a fact of extraordinary interest, that the",that,rstl_1833_0015.txt,txt_rstl,1833
of that influence. In another fact we find an additional objection,that,rstl_1833_0007.txt,txt_rstl,1833
do we pos8ess a single fact to prove that there are,that,rstl_1833_0007.txt,txt_rstl,1833
"that they are not in fact stimulants to that fibre, but",that,rstl_1833_0007.txt,txt_rstl,1833
"conclusion then from the foregoing fact is unavoidable, that the neryous",that,rstl_1833_0007.txt,txt_rstl,1833
"but adds, that © in fact the resemblance is not complete,”",that,rstl_1833_0006.txt,txt_rstl,1833
by some authors? The above fact would seem to indicate that,that,rstl_1834_0026.txt,txt_rstl,1834
"persist in the trials, the fact that the torpedinal electricity passes",that,rstl_1834_0026.txt,txt_rstl,1834
"I think, apparent, from the fact that in the Bee, the",that,rstl_1834_0021.txt,txt_rstl,1834
has been adduced establishes the fact that the mammary foetus at,that,rstl_1834_0019.txt,txt_rstl,1834
"is a remarkable and interesting fact that in the Sloth, in",that,rstl_1834_0019.txt,txt_rstl,1834
"moon, we find that in fact its amount is different at",that,rstl_1834_0004.txt,txt_rstl,1834
that this was not the fact ; indeed in that case,that,rstl_1825_0009.txt,txt_rstl,1825
future experiments show that the fact depends on no fallacy) may,that,rstl_1825_0023.txt,txt_rstl,1825
"the velocity increased, &c.” The fact is, that the needle in",that,rstl_1825_0016.txt,txt_rstl,1825
state'; that they. were in fact vv7parous. I shall close this,that,rstl_1825_0013.txt,txt_rstl,1825
"of maturation corresponds with a fact stated by R6sxr, that the",that,rstl_1825_0012.txt,txt_rstl,1825
"and shows, that the observed fact is not influenced by the",that,rstl_1826_0034.txt,txt_rstl,1826
of soda. It is a fact that zine and platinum become,that,rstl_1826_0031.txt,txt_rstl,1826
Thus it appears that the fact stated by M. Dz La,that,rstl_1826_0030.txt,txt_rstl,1826
it is supplied by the fact that many naked animals of,that,rstl_1826_0029.txt,txt_rstl,1826
"heated body. It is a fact ascertained, that when blood is",that,rstl_1826_0018.txt,txt_rstl,1826
"muscles, 0. that of this fact there cannot be a doubt.",that,rstl_1826_0016.txt,txt_rstl,1826
the addition of water. The fact indicates that the affinity of,that,rstl_1826_0015.txt,txt_rstl,1826
"greatly deranged mine, was a fact that considerably sur- prised me.",that,rstl_1827_0017.txt,txt_rstl,1827
trunks of the arteries. Another fact was discovered ; that during,that,rstl_1827_0009.txt,txt_rstl,1827
wire. Having clearly ascertained the fact that the effect produced on,that,rstl_1828_0023.txt,txt_rstl,1828
cloud. It is a well-known fact that imperfect conductors become tolerably,that,rstl_1828_0022.txt,txt_rstl,1828
"only furnished me with one fact new to myself; namely, that",that,rstl_1828_0007.txt,txt_rstl,1828
App1TI0NaL NoTE.—As the most important fact in this paper is that,that,rstl_1829_0029.txt,txt_rstl,1829
"I was led to this fact by observing, that when a",that,rstl_1829_0027.txt,txt_rstl,1829
of yoluntary motion is a fact generally admitted ; and that,that,rstl_1829_0024.txt,txt_rstl,1829
"facie obvious, from the known fact that when z is a",that,rstl_1829_0019.txt,txt_rstl,1829
cannot but think that a fact of such im- portance in,that,rstl_1830_0025.txt,txt_rstl,1830
that he had communicated the fact of the existence of iodine,that,rstl_1830_0019.txt,txt_rstl,1830
"to be strengthened by a fact I have noticed, that the",that,rstl_1831_0012.txt,txt_rstl,1831
"experiments also a very remarkable fact was discovered ; namely, that",that,rstl_1831_0007.txt,txt_rstl,1831
the bar: it is in fact owing to this circumstance that,that,rstl_1831_0005.txt,txt_rstl,1831
"*, Having thus ascertained the fact that the influence of the",that,rstl_1832_0020.txt,txt_rstl,1832
reviviscence from that state. The fact of the fatal influence of,that,rstl_1832_0017.txt,txt_rstl,1832
"the fine metallic points, a fact which shows that the decomposition",that,rstl_1832_0014.txt,txt_rstl,1832
seemed most remarkable was the fact that the water in the,that,rstl_1832_0014.txt,txt_rstl,1832
out. It is an interesting fact that the gastric nerves are,that,rstl_1832_0013.txt,txt_rstl,1832
"the contrary direction resulted; the fact being, that in the first",that,rstl_1832_0006.txt,txt_rstl,1832
of proving or disproving the fact that the deciduous mem- brane,that,rstl_1832_0004.txt,txt_rstl,1832
may be proved by the fact that the other two layers,that,rstl_1833_0032.txt,txt_rstl,1833
It is remarkable that this fact should not have been before,that,rstl_1833_0032.txt,txt_rstl,1833
