https://example.com/collocation-analysis
There are 1814663 different words in your collocation database for "facts". (Your query returned 2413 matches in 246 different texts)
__________________

No.	Word	Total no. in whole corpus	Expected collocate frequency	Observed collocate frequency	In no. of texts	Mutual information value

1	propriety	25	0.01	7	21	8.10
2	adduced	35	0.01	5	17	7.13
3	recorded	115	0.03	14	39	6.90
4	certainty	62	0.02	7	33	6.79
5	respecting	201	0.05	11	81	5.74
6	foregoing	153	0.04	8	42	5.68
7	leading	78	0.02	4	38	5.65
8	stated	455	0.12	19	112	5.35
9	accordance	158	0.04	6	69	5.21
10	prove	240	0.06	9	91	5.20
11	curious	151	0.04	5	57	5.02
12	additional	199	0.05	6	92	4.88
13	conclude	139	0.04	4	58	4.81
14	foregoing	153	0.04	4	42	4.68
15	striking	160	0.04	4	67	4.61
16	noticed	298	0.08	7	74	4.52
17	connected	595	0.15	13	108	4.42
18	interesting	280	0.07	6	100	4.39
19	ascertained	269	0.07	5	88	4.18
20	distinctly	224	0.06	4	68	4.13
21	mentioned	450	0.12	8	87	4.12
22	known	575	0.15	10	126	4.09
23	memoir	237	0.06	4	56	4.04
24	brought	321	0.08	5	117	3.93
25	induction	387	0.10	6	17	3.92
26	seem	333	0.09	5	99	3.88
27	ascertained	269	0.07	4	88	3.86
28	many	1193	0.31	16	170	3.71
29	show	527	0.13	7	132	3.70
30	us	557	0.14	7	123	3.62
31	referred	409	0.10	5	101	3.58
32	important	434	0.11	5	127	3.49
33	preceding	529	0.14	6	120	3.47
34	few	717	0.18	8	141	3.45
35	these	5929	1.52	66	214	3.44
36	themselves	363	0.09	4	96	3.43
37	new	829	0.21	9	141	3.41
38	believe	370	0.09	4	90	3.40
39	appear	835	0.21	9	152	3.40
40	appears	1091	0.28	11	177	3.30
41	laws	424	0.11	4	66	3.21
42	known	575	0.15	5	126	3.09
43	observed	1407	0.36	12	166	3.06
44	showing	472	0.12	4	84	3.05
45	paper	1289	0.33	10	154	2.92
46	preceding	529	0.14	4	120	2.89
47	such	2041	0.52	15	194	2.85
48	me	1125	0.29	8	192	2.80
49	some	2681	0.69	19	211	2.79
50	observation	576	0.15	4	110	2.76
51	subject	747	0.19	5	151	2.71
52	lead	674	0.17	4	94	2.54
53	am	882	0.23	5	163	2.47
54	certain	931	0.24	5	156	2.39
55	already	813	0.21	4	150	2.27
56	several	814	0.21	4	166	2.26
57	all	3487	0.89	17	208	2.25
58	i	10515	2.69	50	231	2.22
59	my	1942	0.50	9	203	2.18
60	do	873	0.22	4	161	2.16
61	have	7900	2.02	36	222	2.16
62	yet	878	0.22	4	168	2.16
63	number	1106	0.28	5	168	2.14
64	out	910	0.23	4	173	2.10
65	whole	1610	0.41	7	197	2.09
66	now	2100	0.54	9	202	2.07
67	series	1212	0.31	5	143	2.01
68	about	1766	0.45	7	182	1.95
69	from	12268	3.14	48	230	1.94
70	well	1043	0.27	4	181	1.91
71	appears	1091	0.28	4	177	1.84
72	made	2272	0.58	8	194	1.78
73	above	1806	0.46	6	194	1.70
74	before	1510	0.39	5	194	1.69
75	which	18312	4.68	60	231	1.68
76	state	1876	0.48	6	161	1.64
77	following	1252	0.32	4	185	1.64
78	most	1622	0.41	5	188	1.59
79	given	1623	0.41	5	200	1.59
80	great	1633	0.42	5	195	1.58
81	some	2681	0.69	8	211	1.54
82	observations	2020	0.52	6	145	1.54
83	are	9898	2.53	27	238	1.42
84	under	1524	0.39	4	179	1.36
85	other	4581	1.17	12	220	1.36
86	will	3883	0.99	10	212	1.33
87	such	2041	0.52	5	194	1.26
88	we	5310	1.36	13	202	1.26
89	that	18864	4.82	45	225	1.22
90	with	13907	3.56	33	243	1.21
91	but	6985	1.79	16	223	1.16
92	above	1806	0.46	4	194	1.11
93	with	13907	3.56	29	243	1.03
94	be	15525	3.97	32	240	1.01
95	may	5141	1.31	10	220	0.93
96	if	3623	0.93	7	208	0.92
97	been	4698	1.20	9	223	0.91
98	now	2100	0.54	4	202	0.90
99	in	47111	12.05	88	245	0.87
100	any	3268	0.84	6	216	0.84
101	to	40878	10.45	75	246	0.84
102	there	2776	0.71	5	200	0.82
103	are	9898	2.53	17	238	0.75
104	those	2947	0.75	5	208	0.73
105	those	2947	0.75	5	208	0.73
106	were	4840	1.24	8	217	0.69
107	this	11591	2.96	19	225	0.68
108	it	17189	4.40	28	231	0.67
109	the	181356	46.37	285	246	0.62
110	as	15663	4.00	24	238	0.58
111	first	2699	0.69	4	203	0.54
112	upon	2721	0.70	4	188	0.52
113	only	2851	0.73	4	202	0.46
114	very	3639	0.93	5	221	0.43
115	had	2913	0.74	4	210	0.42
116	or	9533	2.44	13	235	0.42
117	by	17482	4.47	23	246	0.36
118	by	17482	4.47	23	246	0.36
119	but	6985	1.79	9	223	0.33
120	on	12521	3.20	16	244	0.32
121	been	4698	1.20	6	223	0.32
122	as	15663	4.00	19	238	0.25
123	not	7422	1.90	9	225	0.25
124	of	104384	26.69	126	246	0.24
125	to	40878	10.45	45	246	0.11
126	and	46360	11.85	50	246	0.08
127	i	10515	2.69	11	231	0.03
128	they	3964	1.01	4	214	-0.02
129	more	3981	1.02	4	214	-0.03
130	an	6222	1.59	6	235	-0.08
131	same	5219	1.33	5	210	-0.09
132	being	4186	1.07	4	216	-0.10
133	that	18864	4.82	18	225	-0.10
134	one	5273	1.35	5	220	-0.11
135	have	7900	2.02	7	222	-0.21
136	may	5141	1.31	4	220	-0.39
137	for	9059	2.32	7	246	-0.40
138	the	181356	46.37	140	246	-0.41
139	we	5310	1.36	4	202	-0.44
140	a	34676	8.87	24	244	-0.56
141	these	5929	1.52	4	214	-0.60
142	on	12521	3.20	8	244	-0.68
143	in	47111	12.05	29	245	-0.73
144	and	46360	11.85	28	246	-0.76
145	is	21878	5.59	13	244	-0.78
146	for	9059	2.32	5	246	-0.89
147	this	11591	2.96	6	225	-0.98
148	be	15525	3.97	8	240	-0.99
149	is	21878	5.59	11	244	-1.02
150	a	34676	8.87	17	244	-1.06
151	of	104384	26.69	50	246	-1.09
152	it	17189	4.40	8	231	-1.14
153	from	12268	3.14	4	230	-1.65
