Context,Word,File,Directory
"say, from many other extraordinary facts I have seen: of them,",many,rstl_1781_0033.txt,txt_rstl
"of a common candle: many faCts may be added, which speak",many,rstl_1785_0011.txt,txt_rstl
different situations. : Among many facts which have been brought in,many,rstl_1787_0015.txt,txt_rstl
"of a common candle: many faCts may be added, which speak",may,rstl_1785_0011.txt,txt_rstl
"9. Wonderful as these combined facts may appear, A wncommon as",may,rstl_1787_0017.txt,txt_rstl
of the straw-coloured (ilk. ©. Facts similar to these are observable,are,rstl_1786_0016.txt,txt_rstl
"removed, since aQtuat and particular facts are brought to vouch for",are,rstl_1789_0021.txt,txt_rstl
"say, from many other extraordinary facts I have seen: of them,",have,rstl_1781_0033.txt,txt_rstl
"me to determine, from any facts which have come to my",have,rstl_1784_0026.txt,txt_rstl
"of men who have given faCts without knowing their caules, whens!!",have,rstl_1787_0038.txt,txt_rstl
different situations. : Among many facts which have been brought in,have,rstl_1787_0015.txt,txt_rstl
"say, from many other extraordinary facts I have seen: of them,",from,rstl_1781_0033.txt,txt_rstl
"me to determine, from any facts which have come to my",from,rstl_1784_0026.txt,txt_rstl
"say, from many other extraordinary facts I have seen: of them,",i,rstl_1781_0033.txt,txt_rstl
"we should be guided by faCts in researches of this Hature,",be,rstl_1783_0017.txt,txt_rstl
"of a common candle: many faCts may be added, which speak",be,rstl_1785_0011.txt,txt_rstl
"shall take care that the facts shall be faithfully described, and",be,rstl_1787_0015.txt,txt_rstl
"me to determine, from any facts which have come to my",which,rstl_1784_0026.txt,txt_rstl
"of a common candle: many faCts may be added, which speak",which,rstl_1785_0011.txt,txt_rstl
different situations. : Among many facts which have been brought in,which,rstl_1787_0015.txt,txt_rstl
"me to determine, from any facts which have come to my",to,rstl_1784_0026.txt,txt_rstl
of the straw-coloured (ilk. ©. Facts similar to these are observable,to,rstl_1786_0016.txt,txt_rstl
"removed, since aQtuat and particular facts are brought to vouch for",to,rstl_1789_0021.txt,txt_rstl
of the straw-coloured (ilk. ©. Facts similar to these are observable,the,rstl_1786_0016.txt,txt_rstl
"shall take care that the facts shall be faithfully described, and",the,rstl_1787_0015.txt,txt_rstl
"is by the accumulation of facts f this kind, and efpecially",the,rstl_1788_0020.txt,txt_rstl
"So ""2b of the above-mentioned faCts were observed in the Fear",the,rstl_1788_0011.txt,txt_rstl
