Context,Collocate,File,Directory,Year,Frequency Filter
representa- tion of the experimental facts is given than if calculated,experimental,rstb_1911_0003.txt,txt_rstb,1911,14
"= W'/k, represents the experimental facts in a very satisfactory manner,",experimental,rstb_1911_0003.txt,txt_rstb,1911,14
"surface function, represents the experimental facts in an extremely satisfactory manner.",experimental,rstb_1911_0003.txt,txt_rstb,1911,14
"guinea-pigs, and represents the experimental facts in an extremely satisfactory way,",experimental,rstb_1911_0003.txt,txt_rstb,1911,14
OF THE BODY. 195 experimental facts in a more satisfactory way,experimental,rstb_1912_0006.txt,txt_rstb,1912,14
"good, and represents the experimental facts in an extremely satisfactory manner,",experimental,rstb_1912_0006.txt,txt_rstb,1912,14
be borne out by experimental facts (such as the variation of,experimental,rsta_1912_0012.txt,txt_rsta,1912,14
The interpretation of the experimental facts (described in Part I. of,experimental,rsta_1914_0014.txt,txt_rsta,1914,14
"certain hypotheses, of the experimental facts obtained in Part I. But",experimental,rsta_1914_0014.txt,txt_rsta,1914,14
explain some of the experimental facts presently to be detailed. In,experimental,rstb_1915_0004.txt,txt_rstb,1915,14
to indirect deduction from experimental facts to obtain a measure of,experimental,rsta_1915_0003.txt,txt_rsta,1915,14
of Experimental Results. The general facts which have been described with,experimental,rsta_1915_0003.txt,txt_rsta,1915,14
transitions correspond to actual physical facts arising from experimental statistical data.,experimental,rsta_1916_0009.txt,txt_rsta,1916,14
ic magnetic theory those experimental facts which have led to the,experimental,rsta_1918_0009.txt,txt_rsta,1918,14
of the most significant experimental facts bearing on the nature of,experimental,rsta_1918_0009.txt,txt_rsta,1918,14
the experimental results. The established facts which have an obvious bearing,experimental,rsta_1918_0009.txt,txt_rsta,1918,14
energy relations express the experimental facts exceedingly well for a first,experimental,rsta_1918_0009.txt,txt_rsta,1918,14
are excluded by the following facts :— . (1) In European,following,rstb_1909_0002.txt,txt_rstb,1909,14
photographs we learn the following facts :— In the region studied,following,rsta_1909_0009.txt,txt_rsta,1909,14
is suggested by the following facts derived from a study of,following,rstb_1912_0007.txt,txt_rstb,1912,14
"261, line 5.) The following facts appear from the tables. The",following,rsta_1912_0006.txt,txt_rsta,1912,14
if it does the following facts may be quoted. The wave,following,rsta_1912_0006.txt,txt_rsta,1912,14
photographs we learn the following facts within the region \ 4000,following,rsta_1912_0002.txt,txt_rsta,1912,14
photographs we learn the following facts :— 1. All lines broaden,following,rsta_1912_0002.txt,txt_rsta,1912,14
was shown by the following facts concerning the monoclonal population. The,following,rstb_1914_0020.txt,txt_rstb,1914,14
is indicated by the following facts :— (1) Ina polyclonal population,following,rstb_1914_0020.txt,txt_rstb,1914,14
"separate paper, but the following facts should be noted here, since",following,rstb_1914_0016.txt,txt_rstb,1914,14
on the following : two facts :— ¢ * 1. That,following,rstb_1916_0007.txt,txt_rstb,1916,14
is apparent from the following facts :— (a) Microscopical measurements failed,following,rstb_1916_0011.txt,txt_rstb,1916,14
is shown by the following facts :-— 1. The increase of,following,rstb_1916_0011.txt,txt_rstb,1916,14
following tables will render these facts clear. The density of the,following,rsta_1916_0001.txt,txt_rsta,1916,14
inspection of it the following facts become clear :— Comparison of,following,rsta_1918_0006.txt,txt_rsta,1918,14
The importance of bearing these facts in mind is emphasised by,these,rstb_1909_0004.txt,txt_rstb,1909,14
"consistence or regularity results. These facts indicate that, whatever be the",these,rstb_1909_0002.txt,txt_rstb,1909,14
can no longer accept these facts as proof of the distribution,these,rstb_1909_0005.txt,txt_rstb,1909,14
above them. Many of these facts give support to the view,these,rstb_1909_0005.txt,txt_rstb,1909,14
"obtained. With these specimens, the facts Mr. Piarr could affirm, and",these,rstb_1909_0005.txt,txt_rstb,1909,14
"(fig. 16, Plate 19). These facts prove that the nodules ORIGIN",these,rstb_1909_0005.txt,txt_rstb,1909,14
of sex production. From these facts it must be concluded that,these,rstb_1909_0008.txt,txt_rstb,1909,14
remains in the granules. These facts seem to indicate that the,these,rstb_1909_0011.txt,txt_rstb,1909,14
A tentative explanation of these facts may be based on either,these,rsta_1909_0013.txt,txt_rsta,1909,14
"lost. In spite of these facts many data were collected, and",these,rsta_1909_0015.txt,txt_rsta,1909,14
last ten years these physiological facts have come to be more,these,rstb_1912_0004.txt,txt_rstb,1912,14
pathways. The inference from these facts appears-to be that in the,these,rstb_1913_0004.txt,txt_rstb,1913,14
two. In view of these facts it does not seem probable,these,rstb_1913_0006.txt,txt_rstb,1913,14
